Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike Cortez  Sail Gorge Green (Size 38),70.0,NIKE,"CRÈME, VERT",38,https://www.vinted.fr/items/3715004677-nike-cortez-sail-gorge-green-size-38?referrer=catalog,https://images1.vinted.net/t/02_01648_ozhXfKEK1uqrB6tBsqdkP1Fj/310x430/1699186987.jpeg?s=1f7db9b97fabd1b514041a13c2c4c6228b383e29,"'S-GRAVENHAGE, PAYS-BAS",Women
Nike air sportschoenen,17.5,NIKE,"GRIS, MOUTARDE",38.5,https://www.vinted.fr/items/3649068566-nike-air-sportschoenen?referrer=catalog,https://images1.vinted.net/t/02_01aec_ENnRoqMb53fwmGiRFECzwegx/310x430/1697990340.jpeg?s=8b1a2a04f070a78f816d5b8a39a3ab18542faa27,"TILBURG, PAYS-BAS",Women
Air force 1 ‘07 PRM Maat 38.5,100.0,NIKE,BLANC,38.5,https://www.vinted.fr/items/3815733853-air-force-1-07-prm-maat-385?referrer=catalog,https://images1.vinted.net/t/03_0023a_JuGH9GNMGWQw25tibqzjVpbh/310x430/1701080347.jpeg?s=e6f4e95dd0b275c737ba066e2a4d6c0f6931069e,"MORTSEL, BELGIQUE",Women
Nike sportschoenen,12.0,NIKE,"GRIS, ARGENTÉ",43,https://www.vinted.fr/items/1588780828-nike-sportschoenen?referrer=catalog,https://images1.vinted.net/t/03_008ce_YTjgP9URLzjmovrCeVEByvEL/310x430/1643143019.jpeg?s=cbbbca1d4caa396265c556b96428034c41b5ba76,"EPE, PAYS-BAS",Women
Nieuwe nike low dunk,30.0,NIKE,"NOIR, ROUGE",42,https://www.vinted.fr/items/3886148357-nieuwe-nike-low-dunk?referrer=catalog,https://images1.vinted.net/t/02_01035_nm776o6w6dKLS5uEbg9dJ6L5/310x430/1702677629.jpeg?s=d2be5a2f9fdef4d09c03b1ab44be93f941e92dee,"WESTZAAN, PAYS-BAS",Women
Nike dunk high cargo khaki ,47.0,NIKE,"BLANC, KAKI",37.5,https://www.vinted.fr/items/3310771457-nike-dunk-high-cargo-khaki?referrer=catalog,https://images1.vinted.net/t/02_022d1_w4ggE9URmeWZiJBGobjGZAvH/310x430/1695806265.jpeg?s=6b6e5fff97d9611f7a7da4fe27d555fb6e7c64c0,"DEVENTER, PAYS-BAS",Women
Nike schoenen,90.0,NIKE,"BLANC, ROUGE",38,https://www.vinted.fr/items/3862013415-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/02_019ec_UeQySpJMTkTDV4r759tEM1gt/310x430/1702121780.jpeg?s=a9748f57f5467d85f558bca71023791c3891ba3a,"AERDENHOUT, PAYS-BAS",Women
Blauwe Nike sneakers maat 38,10.0,NIKE,"ROSE, BLEU",38,https://www.vinted.fr/items/3395867930-blauwe-nike-sneakers-maat-38?referrer=catalog,https://images1.vinted.net/t/02_00d7a_nFnW6PMVnkfbVYUsWckwNpAh/310x430/1693126820.jpeg?s=29b5c1b243d871bf70d894595b9b26a02da3490d,"'S-HERTOGENBOSCH, PAYS-BAS",Women
Sportschoenen Nike,12.0,NIKE,"BLEU, BLANC",38.5,https://www.vinted.fr/items/2765434451-sportschoenen-nike?referrer=catalog,https://images1.vinted.net/t/02_002cc_KU15aKK1cNYmtH9ejc9NvrVK/310x430/1678271573.jpeg?s=acf610cd99d4a71c5260f6095da8df2781100689,"IEPER, BELGIQUE",Women
Turkooize sneakers van Nike,22.0,NIKE,TURQUOISE,38,https://www.vinted.fr/items/3316282585-turkooize-sneakers-van-nike?referrer=catalog,https://images1.vinted.net/t/01_01472_pNZwjtp1vNVj45jBqbvTdYNX/310x430/1691240582.jpeg?s=8edf728931234e91573012934f21518083cdad11,"ETTERBEEK, BELGIQUE",Women
"Nike  Air Jordan 1 High Atmosphere - size 38,5 ",195.0,NIKE,"ROSE, MARINE",38.5,https://www.vinted.fr/items/3842940655-nike-air-jordan-1-high-atmosphere-size-385?referrer=catalog,https://images1.vinted.net/t/02_00417_z9M7pkxJLo8Tx6fbvphDXLjL/310x430/1701640977.jpeg?s=89f8da5df812891bcabbba742d7e1ae0e52a1c3b,"NIEUWERKERK AAN DEN IJSSEL, PAYS-BAS",Women
🥿 paarse/witte huarache Nike sneakers ,49.99,NIKE,"BLANC, VIOLET",37.5,https://www.vinted.fr/items/2677504623-paarsewitte-huarache-nike-sneakers,https://images1.vinted.net/t/03_01e43_DjUQiJ3XM3U9uT1P7acvap8U/310x430/1676030726.jpeg?s=256363e00034216b42b40631987c2b210137e7ab,PAYS-BAS,Women
Basket Adidas,49.0,NIKE,NOIR,36.5,https://www.vinted.fr/items/3257635065-basket-adidas?referrer=catalog,https://images1.vinted.net/t/03_001cb_eNC6zC3LaiLM26PT13CG1Soa/310x430/1689785225.jpeg?s=4ef43c4c3f3a5e9efcef8f4c4502440db51d143c,"SAINT-ANDRÉ-LES-VERGERS, FRANCE",Women
zwarte nike’s,65.0,NIKE,NOIR,39,https://www.vinted.fr/items/3890208087-zwarte-nikes?referrer=catalog,https://images1.vinted.net/t/03_00741_imTyCKe9fYhLwPDredGTjVre/310x430/1702815581.jpeg?s=a3f3f2c9bed8d91eb0b11aafb0691f227b7555e2,"STADSKANAAL, PAYS-BAS",Women
Nike ‘sport’schoenen,12.0,NIKE,"VIOLET, LILA",41,https://www.vinted.fr/items/1482708168-nike-sportschoenen?referrer=catalog,https://images1.vinted.net/t/03_01845_ECdUgaMWDqjYy3wSpcwJGhiC/310x430/1638358257.jpeg?s=588cd3623880c53dae2c2d6b63e1ba21a15f2e53,"BOXTEL, PAYS-BAS",Women
