Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike blazer ,25.0,NIKE,"BLANC, ROUGE",38.5,https://www.vinted.fr/items/3599704732-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_014e3_GcRYhb61unURcpUnGsZvk7w9/310x430/1697131856.jpeg?s=e5e07b3ffe632ebd3a07e140e7179f86c0cf66f4,"CLICHY-SOUS-BOIS, FRANCE",Women
Nike blazer,17.0,NIKE,"MOUTARDE, JAUNE",36,https://www.vinted.fr/items/3770555121-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01c26_eCdi6dmWbXdUWRV3QuzXMNSa/310x430/1700215626.jpeg?s=668c476c34a8e9af1937f88b9a56e7a1d890a342,"CABOURG, FRANCE",Women
Nike blazer ,20.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3664260573-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_01503_5M2RvgouuX7zG43gRz7fyAHc/310x430/1698249744.jpeg?s=6c8a9e27f89794397b0e7f0170e592a8a2237d7a,"PARTHENAY, FRANCE",Women
Nike Blazer baskets noir et léopard ,48.0,NIKE,"NOIR, MARRON",37.5,https://www.vinted.fr/items/3870610436-nike-blazer-baskets-noir-et-leopard?referrer=catalog,https://images1.vinted.net/t/03_026c7_BWVsbtRwE9ECdAUXpFaJf4fw/310x430/1702289457.jpeg?s=048ff93afd8289b89d44afafe2a6e31fa577c7c4,FRANCE,Women
Nike blazer,40.0,NIKE,"BEIGE, ROSE",37.5,https://www.vinted.fr/items/3875854634-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_005a3_j7bRZAUBZnGLvi6STL2YYdxz/310x430/1702397680.jpeg?s=a0710e56c528cc8d325793118260965b0dd8d182,FRANCE,Women
Nike blazer,16.0,NIKE,"GRIS, BLEU",38,https://www.vinted.fr/items/3046056958-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_00501_JFKwzEV7mSmT4MAa5LCrvJ8C/310x430/1684678714.jpeg?s=82259a8a46b526e185f809e66916ac234c570fa3,FRANCE,Women
Nike blazer,8.0,NIKE,BORDEAUX,37.5,https://www.vinted.fr/items/2019683600-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01489_go4pcvLskUZidyNt8xvqD3S5/310x430/1657223045.jpeg?s=a1d753db63088fdffdd05898799d9b558efc69bb,"CAGNES-SUR-MER, FRANCE",Women
Baskets blazer Mid '77 Next nike blanches neuves ,90.0,NIKE,BLANC,40.5,https://www.vinted.fr/items/3879153788-baskets-blazer-mid-77-next-nike-blanches-neuves?referrer=catalog,https://images1.vinted.net/t/01_00520_KeS1vv6kmxgQRi7xD6XXCaga/310x430/1702482294.jpeg?s=a7cb47332db4ab58acb1e26496556276e7b24424,"YUTZ, FRANCE",Women
Nike blazer à plateforme blanche rose,60.0,NIKE,"ROSE, BLANC",36.5,https://www.vinted.fr/items/3390568761-nike-blazer-a-plateforme-blanche-rose,https://images1.vinted.net/t/03_00c8e_XLEFVzVbou1MEFnX8Wjum9fe/310x430/1692982828.jpeg?s=da604a23b85031631cfde75c0661973110b652cc,"SANDILLON, FRANCE",Women
Nike blazer ,5.0,NIKE,"BLEU, CRÈME",39,https://www.vinted.fr/items/920130087-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_002f0_Bf4V5r85N63QFgbbw4LwTUCu/310x430/1614014448.jpeg?s=84c8ff596e753aa100d63a3348faed5dd36ea45a,FRANCE,Women
Nike Blaze ,50.0,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/3881492253-nike-blaze?referrer=catalog,https://images1.vinted.net/t/02_009ee_K94PCfjxioCXMfTW4oJ3kkBi/310x430/1702554612.jpeg?s=3b4da8e84cf89b75409c9bcdde7537680c762c82,"AMSTERDAM, PAYS-BAS",Women
Nike blazer,20.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3680818450-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_007ca_a8374KHuX8TERZUnr2stRV4L/310x430/1698581057.jpeg?s=00343f3ee6616b7047c1232dae71157297d02445,"SAINT-GRATIEN, FRANCE",Women
Nike blazer ,25.0,NIKE,"BLANC, VERT",41,https://www.vinted.fr/items/3759597454-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_02217_zp37mMgyYAu3mpuoaXcZXCef/310x430/1699975763.jpeg?s=a01cd1d26968b3385664a78a3fc651f5320b8620,FRANCE,Women
Nike blazer ,13.0,NIKE,TURQUOISE,39,https://www.vinted.fr/items/3229080259-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_02678_ZZ8wRcNX54oFXtEq6y9E2Y44/310x430/1689066862.jpeg?s=5c916cdcd88297be6c6c026714bf2ec756fcd578,"LATINA, ITALIE",Women
Nike Blazer,44.99,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/3863526311-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01f88_tW9SMXmXmwaEGSXBVgDQdSDb/310x430/1702138701.jpeg?s=9674cec14bda7287dbe2e6683c51f183b01c140c,ITALIE,Women
Nike blazer,35.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3724851242-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_0195d_HnTJAqSt33bQzThNLqkZ8AzD/310x430/1699348676.jpeg?s=94b93009709c84473da441eba26276db8dfd4319,"LILLE, FRANCE",Women
Nike blazer ,25.0,NIKE,"BLANC, JAUNE",38.5,https://www.vinted.fr/items/3695090151-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_0093a_9p3GvLE9nRUUg2JS27brWKVj/310x430/1698843710.jpeg?s=d283aa686af2d8cd6ceed0407d7c901b6d91bde2,FRANCE,Women
Nike blazer ,50.0,NIKE,ROUGE,40,https://www.vinted.fr/items/3857041958-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01bd8_EmnL2A8jaxErNM67nSjjfn84/310x430/1701979178.jpeg?s=17724eafadd8786018a4066e62ac832dc0002c43,"CUINCY, FRANCE",Women
Nike blazer ,5.0,NIKE,"NOIR, VIOLET",35,https://www.vinted.fr/items/638835893-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_026f2_mBTSKAdmSNtzhPDaUiNqzHvH/310x430/1601818542.jpeg?s=412f1ef2e5a3065d3a81c43a5f1c775411cce2ce,"CABRIÈS, FRANCE",Women
Nike Blazer,20.0,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/2502841892-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_02331_yGyVG4ZXQac7WSbZ8tCjsnbH/310x430/1670769166.jpeg?s=2c39248f2ece9db4498b747e3edead495e481f80,"PARIS, FRANCE",Women
Nike blazer,20.0,NIKE,"GRIS, BLANC",41,https://www.vinted.fr/items/3404707533-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_0090e_Zh4Bpoi1avydiUB1aF4ffofM/310x430/1693250450.jpeg?s=4720637a2fe340fa5eede460568e387636779cc8,FRANCE,Women
Nike Blazer ,35.0,NIKE,NOIR,37.5,https://www.vinted.fr/items/3870383265-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_001b6_5au5sDyGHscJuyDAtiBTjH1e/310x430/1702287875.jpeg?s=e7ae8d64b1adc7fe643967c969c11a13e8d9984f,"ARZIGNANO, ITALIE",Women
Nike blazer,25.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3819023285-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_01f29_UknRAjqwnNXVPKFLkgc6GRL6/310x430/1701120428.jpeg?s=5d2ee6f8901d524c7db6435553b6f80f1fa1d65a,"ISSOIRE, FRANCE",Women
Nike blazer,43.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3871973608-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_00d91_W1Cq1zPB9fsReSL4McsnHipY/310x430/1702308041.jpeg?s=8e8255ff6b774a464a84c24094a81de8b90ed7dc,"LA FONT D'EN CARROS, ESPAGNE",Women
Nike blazer,8.0,NIKE,NOIR,38.5,https://www.vinted.fr/items/86616479-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_014d9_4E9pVqRGq4aAzcR1MSJqh3Fo/310x430/1601447553.jpeg?s=2e745897f28ef8fe80f8ef04ff40b69ab0132fb3,FRANCE,Women
Nike blazer,8.0,NIKE,NOIR,38.5,https://www.vinted.fr/items/86616479-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_014d9_4E9pVqRGq4aAzcR1MSJqh3Fo/310x430/1601447553.jpeg?s=2e745897f28ef8fe80f8ef04ff40b69ab0132fb3,FRANCE,Women
Nike blazer,30.0,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/3797100388-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_00a4b_VoMMfsHDC4Q91qMsT9BaFrda/310x430/1700686260.jpeg?s=3d6d3676a0770def4c4a979e0b416e92d3b429d8,"CHAMBŒUF, FRANCE",Women
Nike blazer ,40.0,NIKE,"BLANC, TURQUOISE",38,https://www.vinted.fr/items/3880389648-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_019f1_sGuDBH8guH4phxoWVfHw3Rvk/310x430/1702502840.jpeg?s=52f696108b0849b03822b4cd892cefe0c5f732c3,"BOLOGNA, ITALIE",Women
nike blazer ,25.0,NIKE,BLANC,37,https://www.vinted.fr/items/3416924996-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_011fa_NA2VAAD4vmX1fGs7XXkrpLxw/310x430/1693491433.jpeg?s=262cf436a311514a0f93dfaff3b3fc9c539d3258,"CASTELGINEST, FRANCE",Women
Nike blazer ,23.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3661865115-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01177_mdGTJeTX8gLX4pr9h6PZeRHF/310x430/1698225185.jpeg?s=69f09bb4469c942b49331b7ac34ec2bed76a0497,"MARSEILLE, FRANCE",Women
Blazer,25.0,NIKE,BLANC,38.5,https://www.vinted.fr/items/1903997395-blazer?referrer=catalog,https://images1.vinted.net/t/01_00965_MrkEiDydETqpCn88WqCDiwTG/310x430/1660646404.jpeg?s=2ba9485a57875b5c3bb439b2a9d4c1458ac85a7b,"ANGERS, FRANCE",Women
Blazer Nike,20.0,NIKE,BORDEAUX,39,https://www.vinted.fr/items/2782179040-blazer-nike?referrer=catalog,https://images1.vinted.net/t/01_01e82_TZjWmNk1747hZYX79cQ3T2ko/310x430/1678645140.jpeg?s=56155ca8289ae4e6c7eb1922b266537534805d2b,FRANCE,Women
Blazer Nike,5.0,NIKE,"NOIR, BLEU",38,https://www.vinted.fr/items/2016788091-blazer-nike?referrer=catalog,https://images1.vinted.net/t/02_0070f_RpMVtU8oLAG76nA9ApdmShRL/310x430/1657125232.jpeg?s=ee629b1aa96a43535163ad2c51b5828b127e00a4,"GIOIA DEL COLLE, ITALIE",Women
Nike Blazer Mid '77 Vintage,80.0,NIKE,"NOIR, BLANC",36,https://www.vinted.fr/items/3436160119-nike-blazer-mid-77-vintage,https://images1.vinted.net/t/02_00b32_jYYJP4vWP7a9aaYoRc4So3J7/310x430/1693856100.jpeg?s=50db7f35a6a6a3c2cbed472444dccd428548655c,"SAINT-MARCELLIN, FRANCE",Women
Nike blazer,18.0,NIKE,BLEU CLAIR,38.5,https://www.vinted.fr/items/3535588466-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_0104b_LTHpXWga4JByzGv5iaMUqW1Z/310x430/1695912618.jpeg?s=2d4498a1bbe5737d3e4b00968e854b5b883862d0,FRANCE,Women
Nike Blazer ,55.0,NIKE,BLANC,38.5,https://www.vinted.fr/items/3862529196-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_01562_HJ1WT5ZvsrZtKZg884A55AVt/310x430/1702127669.jpeg?s=88c4ecb825750d315add5bf7a5afd2b07d674133,ESPAGNE,Women
Nike blazer,15.0,NIKE,MARINE,36,https://www.vinted.fr/items/3309323285-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_0001e_R7YabYeff1RiDXuPWT3pKVew/310x430/1691068536.jpeg?s=152d2392833a23ac2171ae293dadf58f378dc70c,"VAULX-EN-VELIN, FRANCE",Women
Nike blazer ,59.0,NIKE,BLANC,37.5,https://www.vinted.fr/items/3840277480-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_0046a_N5784MdPbtaitNmNTUd9eT9S/310x430/1701612078.jpeg?s=e05981516c0eb8c6ff10fb3afd3375911b6d8ebd,FRANCE,Women
Nike blazer,25.0,NIKE,NOIR,40,https://www.vinted.fr/items/3344650053-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_008d0_FjCVgQDxWdDBrFQTcXihvQkf/310x430/1691916943.jpeg?s=ab08f11827cfdf6c3aad6304c4f8963d5d9d2069,"SAINT-HILAIRE, FRANCE",Women
"Nike blazer blanche avec sigle Nike rose 36,5",35.0,NIKE,BLANC,36.5,https://www.vinted.fr/items/3875683037-nike-blazer-blanche-avec-sigle-nike-rose-365?referrer=catalog,https://images1.vinted.net/t/01_00762_q1kcNXjm3Ypr62DWTruu3Qoy/310x430/1702394953.jpeg?s=63b72190b12102a8800aa0c3b820cbeb5184535c,"PARIS, FRANCE",Women
Nike Blazer,60.0,NIKE,"NOIR, GRIS",39,https://www.vinted.fr/items/3654113321-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_00221_LaBtf1GZzPxXmLa3o5jCoFBf/310x430/1698072923.jpeg?s=1394e30a1cb172681f5d52cfea40402e50b313e2,"LE RAINCY, FRANCE",Women
Blazer nike ,25.0,NIKE,"GRIS, BLANC",38,https://www.vinted.fr/items/3289560071-blazer-nike?referrer=catalog,https://images1.vinted.net/t/02_004bb_KY3LSvx3G5JfGH599Xpys9q6/310x430/1690629161.jpeg?s=f0eb1945064bbcd7b0d6e6c7dc99c881a91bcedc,"AVIGNON, FRANCE",Women
Nike blazers ,40.0,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/3646453984-nike-blazers?referrer=catalog,https://images1.vinted.net/t/02_01537_DNB3ArdDhRvLbqT4Z6ZpdZ8u/310x430/1697974365.jpeg?s=b1b73fafe12df0d69e4d3f4005052b8e3f081e7a,"VAURÉAL, FRANCE",Women
Nike Blazer,38.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3841336060-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_009f5_33RorFa42yHGhfdzS3bApPQC/310x430/1701621273.jpeg?s=22fb5e25f29cf6dcdb5a9ee76816fa01232766de,"GUYANCOURT, FRANCE",Women
Nike blazer,35.0,NIKE,"BEIGE, KAKI",36.5,https://www.vinted.fr/items/3545886881-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01bb7_72zPi4hWntM2eZCzY5YenaBg/310x430/1696147915.jpeg?s=e13fd1459a3cada43ecfb757025573bf9dc0d020,"LA CHAPELLE-LAUNAY, FRANCE",Women
Nike Blazer,6.0,NIKE,"GRIS, ROSE",38,https://www.vinted.fr/items/158811100-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_026e7_gMb3gdYXjfMLVgWrzaqaFW28/310x430/1601571419.jpeg?s=975d9b06b582172fccf4da0c6045b136ab69f7e2,"NOGENT-SUR-MARNE, FRANCE",Women
Nike blazer ,15.0,NIKE,VIOLET,36.5,https://www.vinted.fr/items/3701901071-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_01da9_HCD3tkotmkVxL83jmbS1cTyz/310x430/1698946647.jpeg?s=f3058de222e5ad7f87b82887bc1f4f7905f1c73b,FRANCE,Women
Nike blazer,40.0,NIKE,"BLANC, ROSE",36,https://www.vinted.fr/items/3829221704-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_007d3_fV3SK9TYPXDMyJm4feaqEe5m/310x430/1701356321.jpeg?s=75a85a1c142be531a0649dac77894e8ad2ee037e,FRANCE,Women
Nike blazer,23.0,NIKE,"VERT, BLANC",40,https://www.vinted.fr/items/3168726555-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_004af_qS8vkpRExHKi8E7kiyAXhBXJ/310x430/1687542484.jpeg?s=d1946b751cf72ee8cbc90f52fb7cc5368b91cb7f,"TOULOUSE, FRANCE",Women
Nike blazer ,35.0,NIKE,GRIS,40.5,https://www.vinted.fr/items/2643483872-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_01f10_kXDHe2iAXwiAx9MyQf4qe9VG/310x430/1675112475.jpeg?s=df9170eec20331bd37ba6fc0e3202f6f783e4853,"ARGENTEUIL, FRANCE",Women
Nike blazer Mid,60.0,NIKE,ROSE,39,https://www.vinted.fr/items/3876602183-nike-blazer-mid?referrer=catalog,https://images1.vinted.net/t/03_01261_E6BoFeawpTPJPwjaBZyieDvi/310x430/1702409712.jpeg?s=3d7d1df982b2a413e5a8ba5c0aee641f134dbea3,"ANGRESSE, FRANCE",Women
Nike blazers,15.0,NIKE,BLEU,39,https://www.vinted.fr/items/3654782303-nike-blazers?referrer=catalog,https://images1.vinted.net/t/02_0262e_Q9i58XKodHiQQnXjKno8JniD/310x430/1698079082.jpeg?s=b87a9b77f3743539dc565584db2d162ef26c6a47,"PARIS, FRANCE",Women
Nike blazer,20.0,NIKE,BLANC,39,https://www.vinted.fr/items/3561092469-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_02265_X7evAsX77heM4JSpSDVPXoff/310x430/1696415841.jpeg?s=5b636874ab2b63504e5163d54d134614a419307f,FRANCE,Women
nike blazer,30.0,NIKE,NOIR,40,https://www.vinted.fr/items/3833043373-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_019a7_bneUNwpvKgnGSyhpmdfr8bHz/310x430/1701447619.jpeg?s=122afc7417b2f286aca11108b611a43f4dedf916,FRANCE,Women
Nike blazer,40.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3869222623-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_012fb_9HRYMRk4LshHM45n4YWXas9M/310x430/1702237334.jpeg?s=1d091f861031c5479f7118edec65ddbb1f8b18bf,"RENNES, FRANCE",Women
Nike blazer ,7.0,NIKE,BLANC,36.5,https://www.vinted.fr/items/2248784696-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_02165_bT8DzqHHDVBzzuXCbpsxbShb/310x430/1664293657.jpeg?s=711e8ceff0c024d307ddd1e2ffe9c8e8d1c97f5f,"SAINT-BRICE-SOUS-FORÊT, FRANCE",Women
Nike blazer,10.0,NIKE,"ROUGE, CORAIL",38,https://www.vinted.fr/items/2377904535-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01d0b_dEbr36cLpLro1V6BTY3sPHs2/310x430/1667486038.jpeg?s=2f2ed081c0476b609f0cb2ee915f8b3877f22f5b,"VINCENNES, FRANCE",Women
nike blazer mid 77,65.0,NIKE,"BLANC, BORDEAUX",40,https://www.vinted.fr/items/3878889184-nike-blazer-mid-77?referrer=catalog,https://images1.vinted.net/t/02_00d8f_TTxhFB1buA6nbrzPGbWEmoBu/310x430/1702478424.jpeg?s=6467b9a2396217bb19ff52d375a7f2cc6c3a1925,"REZÉ, FRANCE",Women
👟 Nike Air Max 90 OG Grape taille 37 blanc/gris/violet 👟,60.0,NIKE,"GRIS, BLANC",37,https://www.vinted.fr/items/3781931904-nike-air-max-90-og-grape-taille-37-blancgrisviolet,https://images1.vinted.net/t/02_00257_zSHVetLF5NgS7ueFttJMAeUb/310x430/1700408503.jpeg?s=2c926bb24c16f21adee146c80cca9f48d2306c82,"GENNEVILLIERS, FRANCE",Women
Nike Blazer ,85.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3869700369-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_001f5_KsSTVeNPLVWQ48WMaJ296RDf/310x430/1702243378.jpeg?s=afa444d3cccc73fb8d8fec178c9e8678a070ddbf,"SAINT-HERBLAIN, FRANCE",Women
Nike Blazer ,9.0,NIKE,"BLEU, ORANGE",38,https://www.vinted.fr/items/787179250-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01134_zky4fRVX4ze62quWFHk8eXkG/310x430/1607364525.jpeg?s=fa7a93732c877582de3033ddc9fd407b5ff67932,"SAINT-LAURENT, FRANCE",Women
Nike blazer,25.0,NIKE,"BLANC, JAUNE",38,https://www.vinted.fr/items/3817615303-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_02493_dzJBp58FRByM4Fuj4paGUKkC/310x430/1701102678.jpeg?s=797f4367c06563a4ec132100a3a8b29f702f3e65,FRANCE,Women
Nike Blazer,20.0,NIKE,"KAKI, CRÈME",38.5,https://www.vinted.fr/items/99072762-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_0188a_y8DVGWgyS37yfmNWNoWeqaAN/310x430/1601792280.jpeg?s=3aae9963e3c02f9d8575597b96778868c2cba55d,FRANCE,Women
Nike blazer ,45.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3867783284-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_009a2_TDKyuEBa7PKVatz6wuwUVKMg/310x430/1702227752.jpeg?s=36bf27a61851e490ba9c2ea66961a8b8373ac9a5,FRANCE,Women
nike blazer,45.0,NIKE,BLANC,39,https://www.vinted.fr/items/3832695012-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_02683_2bgNYQ9HPEPsHnpbzEdBjFhh/310x430/1701442195.jpeg?s=8bbe18a9b516f82d646f3614c587d18915f54a77,"LE PONTET, FRANCE",Women
Nike blaze,30.0,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/3688519921-nike-blaze?referrer=catalog,https://images1.vinted.net/t/02_001a1_kfoK6cHd1Ew3YKYorE4Wm99r/310x430/1698690088.jpeg?s=203b962bfb93724dfe5c9870e695541d18b1ced6,"IVRY-SUR-SEINE, FRANCE",Women
Nike Blazer,50.0,NIKE,BEIGE,38.5,https://www.vinted.fr/items/3866577572-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_001f0_j4JjdiTUFnRcnxVerHUcaYsc/310x430/1702212072.jpeg?s=2e01457db757d20bce8d8049dc4cd11f6ebbb3e4,"GRAIMBOUVILLE, FRANCE",Women
Nike Blazer,15.0,NIKE,"BEIGE, BLANC",36.5,https://www.vinted.fr/items/3525129568-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_004c9_zBEB5RFFPGLXy4CSZnYvNdCi/310x430/1695716872.jpeg?s=987b956dd384ab0cbbd0b768e53bc953f047dc17,"PARIS, FRANCE",Women
Nike blazer,13.0,NIKE,"NOIR, BLEU",39,https://www.vinted.fr/items/628466609-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_00aa9_iEjkRqg8HEdDsUFwqSCW8PGr/310x430/1601314923.jpeg?s=531f469046e1104df772c48edc0ab4f67c98fa1e,"MONTPELLIER, FRANCE",Women
nike blazers,25.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/3864993641-nike-blazers?referrer=catalog,https://images1.vinted.net/t/02_01b76_hVot6gLpfWCrgQsFsJNEBkvw/310x430/1702167404.jpeg?s=8786dfd33daddb5e68d8d081881e039262c6fd07,"GENT, BELGIQUE",Women
Nike blazer rose ,55.0,NIKE,BLANC,40,https://www.vinted.fr/items/3876666361-nike-blazer-rose?referrer=catalog,https://images1.vinted.net/t/03_003a4_J8Hcw4Fye3Uk5xWWiasp2amW/310x430/1702410774.jpeg?s=4933b859872abd24b7e3271005e01296f39fb6bb,FRANCE,Women
Nike .,25.0,NIKE,GRIS,38.5,https://www.vinted.fr/items/3068021541-nike?referrer=catalog,https://images1.vinted.net/t/01_001a3_tLWxAiZUC7Wi2GJKdex5XNW8/310x430/1685200814.jpeg?s=260305868d167f46ac21b060ce2a9165ab044f57,"RONCHÈRES, FRANCE",Women
Nike blazer ,50.0,NIKE,GRIS,38.5,https://www.vinted.fr/items/3841541580-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_01ea0_H5ymHSNfbJdkJ3rUQNuoRz3E/310x430/1701623255.jpeg?s=3647736b0dd0c23d2e97549cc18fdcd5e5733bea,"BAGNEUX, FRANCE",Women
Nike blazer ,30.0,NIKE,BEIGE,38,https://www.vinted.fr/items/3855696600-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_00697_uwxjv62hgVh3ByNr4pX2N1Au/310x430/1701957929.jpeg?s=2b50328ff4fbaba5e75e163566b27c5591fec378,"FERRAZZANO, ITALIE",Women
nike blazer,60.0,NIKE,NOIR,38.5,https://www.vinted.fr/items/3844200008-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01e0a_3s1m26JDHJmyrgNi9WHVsu9F/310x430/1701691790.jpeg?s=a492f24808aee4100588894823f66c757473e487,"PARIS, FRANCE",Women
nike blazers,30.0,NIKE,"BLANC, BEIGE",37.5,https://www.vinted.fr/items/3833379497-nike-blazers?referrer=catalog,https://images1.vinted.net/t/03_0106a_e2g3jkBFU6fA8CSwBsbwbq5K/310x430/1701453189.jpeg?s=36bf9c80c4289d8c2827568be33e3c1bb6940c5a,"VILLECIEN, FRANCE",Women
Blazer Nike ,20.0,NIKE,BLANC,37.5,https://www.vinted.fr/items/3614851512-blazer-nike?referrer=catalog,https://images1.vinted.net/t/03_01181_kBtrddHsRaJhMGacn2GYrAYb/310x430/1697392197.jpeg?s=f17813225e76dc0ba1c9f557c5b245d84171ccaa,"DAX, FRANCE",Women
Nike blazer ,5.0,NIKE,"GRIS, ROSE",36,https://www.vinted.fr/items/1619529192-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_000a1_ez3c2r54d6eD778NWUTB2jhJ/310x430/1644328970.jpeg?s=843fb21f151799fbe7679a39a3cfbf5028e591b2,"SANGATTE, FRANCE",Women
Blazer Nike ,25.0,NIKE,"BLEU, MARRON",37.5,https://www.vinted.fr/items/3841214591-blazer-nike?referrer=catalog,https://images1.vinted.net/t/03_01ce6_YMfZdYfxTVCvXvw3fJR9SxuK/310x430/1701620124.jpeg?s=5c18e48581629a353bdfba076294b3cb01db8944,"PERCHE-EN-NOCÉ, FRANCE",Women
nike blazer ,15.0,NIKE,KAKI,36,https://www.vinted.fr/items/1154513563-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_005ef_9ujrKidpS3ssvrtJymgpQz6o/310x430/1622973761.jpeg?s=c5a49caf8513ce0b7c6c04f61b828909ff21e93a,"NOCERA INFERIORE, ITALIE",Women
Nike blazer,12.5,NIKE,GRIS,38,https://www.vinted.fr/items/3260418431-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_02148_vsXSb1g265cWrDxUXBBdLrSB/310x430/1689865591.jpeg?s=84031c5463ea9392e892bee858894baa83dd4e27,"JARNAC, FRANCE",Women
nike blazer,30.0,NIKE,"BLANC, JAUNE",36.5,https://www.vinted.fr/items/3867013612-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_00226_eMfCUbSNgqQkeMw4BXujsiSC/310x430/1702215990.jpeg?s=bfad82ac3a57c8002c9a0372cfbf6116cce5add0,ITALIE,Women
Nike blazer ,95.0,NIKE,BLANC,38,https://www.vinted.fr/items/3869104074-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_00324_EMnUbntof9akq33cjjJC4gCg/310x430/1702235986.jpeg?s=3a3ffb4b6b6d4c5e7e076c66452be5fbf29da108,"BULLY-LES-MINES, FRANCE",Women
Basket Nike Blazer Mid '77 next nature  pointure 39 neuve jamais porté ,74.0,NIKE,"BLANC, MARRON",39,https://www.vinted.fr/items/3858222365-basket-nike-blazer-mid-77-next-nature-pointure-39-neuve-jamais-porte,https://images1.vinted.net/t/03_024ef_QSqWk8CZnTzi7JDMvnTHvpQ9/310x430/1702462111.jpeg?s=f3afe3eec67e122fb83fff98e029072f5bb0ff21,FRANCE,Women
