Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike Air max 90 baby,39.95,NIKE,BLANC,17,https://www.vinted.fr/items/3486015347-nike-air-max-90-baby?referrer=catalog,https://images1.vinted.net/t/03_016d9_jAciAVoWJCjfymh3j7oiAGYw/310x430/1694967680.jpeg?s=66af393e4f80315ab2c519e92c973edb8b2fd50d,"DEN HELDER, PAYS-BAS",Kid
Air max 97,35.0,NIKE,"BEIGE, ROSE",36,https://www.vinted.fr/items/1395272516-air-max-97?referrer=catalog,https://images1.vinted.net/t/03_019d7_29qTTyjWaZ4VmEzfZ28nNbYA/310x430/1635066078.jpeg?s=7cfaf3ebda04a63a7964d142cd3f9916178fd412,"ANDRES, FRANCE",Kid
Nike air max 90 QS limited edition,50.0,NIKE,"GRIS, ORANGE",15 et moins,https://www.vinted.fr/items/3828721106-nike-air-max-90-qs-limited-edition?referrer=catalog,https://images1.vinted.net/t/03_008a0_Cqdy8z2WupodXCi1kC1CMGEw/310x430/1701349743.jpeg?s=a7bd9a0ec0aab748b89816a28ccfae6d1430fb23,ITALIE,Kid
Basket air max fille ,25.0,NIKE,ROSE,35,https://www.vinted.fr/items/2993972992-basket-air-max-fille?referrer=catalog,https://images1.vinted.net/t/02_010b0_QSPvssxXTE7vUSmivoZrXEcW/310x430/1683536454.jpeg?s=923331a4e66010f108e354aa2e1a94ca767e1d45,"BOUAYE, FRANCE",Kid
Nike Air Max 1 PS Obsidian Mist ,95.0,NIKE,"GRIS, ROSE",28,https://www.vinted.fr/items/3376301450-nike-air-max-1-ps-obsidian-mist?referrer=catalog,https://images1.vinted.net/t/03_02281_GUP9B2ifXp4urPDhjuGahEbt/310x430/1692644048.jpeg?s=554a7ba0e82707572fe578dc3baf6abc91f63932,PAYS-BAS,Kid
Nike air Max schoenen & extra ,40.0,NIKE,MULTICOLORE,17,https://www.vinted.fr/items/3573766678-nike-air-max-schoenen-extra?referrer=catalog,https://images1.vinted.net/t/01_0158f_vXnj5FJssPBPCW8ndvHUizTe/310x430/1696676495.jpeg?s=1c19d670e7699923631a15276ed939ea1481bb3e,"AMSTERDAM, PAYS-BAS",Kid
Scarpe Nike Air Max Skyline bimba n 22,19.0,NIKE,"GRIS, ROSE",22,https://www.vinted.fr/items/1068719242-scarpe-nike-air-max-skyline-bimba-n-22?referrer=catalog,https://images1.vinted.net/t/01_01f05_YvYZUzXuSzp8zGcwTYNQgseW/310x430/1619456833.jpeg?s=ef3e318bc6710545c77e89ca012fecd78863d7af,"CARPANETO PIACENTINO, ITALIE",Kid
Air max ,40.0,NIKE,GRIS,20,https://www.vinted.fr/items/2942142956-air-max?referrer=catalog,https://images1.vinted.net/t/02_009b0_W7nve8tNP2HkoUV5NVg4C9dP/310x430/1682353731.jpeg?s=a16e045fd88649b84784c091826db199d84eb711,"SAINT-GENIÈS-DE-COMOLAS, FRANCE",Kid
Nike Air Max,25.0,NIKE,"NOIR, ROSE",23,https://www.vinted.fr/items/2067934621-nike-air-max?referrer=catalog,https://images1.vinted.net/t/03_016ef_LqRfYUskr1FjGbo1JLggXmyi/310x430/1659104750.jpeg?s=06b557a25e29afe7a1e2caf5988bf07c2e33256d,"TRITTELING-REDLACH, FRANCE",Kid
Basket Nike air Max TAILLE 37 1/2,60.0,NIKE,"BEIGE, ROSE",37,https://www.vinted.fr/items/3274260720-basket-nike-air-max-taille-37-12?referrer=catalog,https://images1.vinted.net/t/02_003b0_v7tLbtGFWrPC3y6HVBWDRMEo/310x430/1690218219.jpeg?s=936b9d0f61d0d0c22b9944ff2c54d6889afb1ab3,"LE CANNET, FRANCE",Kid
Nike air max 1 ,30.0,NIKE,"GRIS, LILA",17,https://www.vinted.fr/items/3700273782-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_00641_jhdF6nnu6Kd5JLoDrVArFDXt/310x430/1698930878.jpeg?s=4d043717cd6e66b41a0ce29747b1d8e9c27b0a23,"NOOTDORP, PAYS-BAS",Kid
Nieuw. Nike air max 1 Clot,80.0,NIKE,"BEIGE, ORANGE",17,https://www.vinted.fr/items/3486682205-nieuw-nike-air-max-1-clot?referrer=catalog,https://images1.vinted.net/t/01_00d98_TKt9SJpmBFEP1oQaDKWNc2kj/310x430/1694973245.jpeg?s=11567dd510eb821918a0959650aa8a01e22964b0,"HOOFDDORP, PAYS-BAS",Kid
Sapatilha Nike W Air Max 1 Ultra ,55.0,NIKE,BLEU,39,https://www.vinted.fr/items/3513447548-sapatilha-nike-w-air-max-1-ultra?referrer=catalog,https://images1.vinted.net/t/01_0045a_2N8gvoni9PSiCsQfXyoHoWaK/310x430/1695500282.jpeg?s=c9d5ad0e9f4547fa7890272e6d18d32eb859ce4b,"CARREGAL DO SAL, PORTUGAL",Kid
Air Max ,20.0,NIKE,"GRIS, ROSE",23,https://www.vinted.fr/items/642791046-air-max?referrer=catalog,https://images1.vinted.net/t/01_00625_itivEH9FkaBgB65W3MbrFd2b/310x430/1602000040.jpeg?s=8c5ba2733259963aa9f11d76ecd3faf52fff2b34,"CADOLIVE, FRANCE",Kid
Nike air Max ,12.0,NIKE,"NOIR, ROSE",18,https://www.vinted.fr/items/133003487-nike-air-max?referrer=catalog,https://images1.vinted.net/t/01_01013_Y61koc28xtzGQZ9ULrdBTwEK/310x430/1601944108.jpeg?s=19b0197a867a574f16b6f317aeaf8a812d74cc0b,"POLLESTRES, FRANCE",Kid
Air max,40.0,NIKE,"NOIR, BEIGE",39,https://www.vinted.fr/items/2303028540-air-max?referrer=catalog,https://images1.vinted.net/t/02_019b0_v8kkdctuTrxvS59fcfcZhF1f/310x430/1665570853.jpeg?s=6e4550965f35b2e8ab73cabdf9f538ac9d0c4b96,"SAINT-POL-SUR-MER, FRANCE",Kid
Air max,20.0,NIKE,"GRIS, ROSE",19,https://www.vinted.fr/items/979422675-air-max?referrer=catalog,https://images1.vinted.net/t/02_00244_EN6GbUwsonZMugYPd3koA9mv/310x430/1616420963.jpeg?s=7e649f0242cceee50df1ed60f12f8b9fd03304e6,"CIRAL, FRANCE",Kid
Nike air max one 1,90.0,NIKE,"ROUGE, BLANC",39,https://www.vinted.fr/items/3199270675-nike-air-max-one-1?referrer=catalog,https://images1.vinted.net/t/02_00bd8_en3qP2Gs36K6yo2vygrzbiyz/310x430/1688312231.jpeg?s=808d7c11f5e9ebe7aaa643a7e4d6f7679b654190,"GEX, FRANCE",Kid
Basket nike air max,70.0,NIKE,"NOIR, ROSE",36,https://www.vinted.fr/items/487316009-basket-nike-air-max?referrer=catalog,https://images1.vinted.net/t/01_01f3f_MxQVjz7Pn5PcQYdzLjurvxD8/310x430/1600825508.jpeg?s=2fa38257f1fb70ce3a8e8cb5dacc91aec4a5dea9,"GRASSE, FRANCE",Kid
Air max,20.0,NIKE,"GRIS, ROSE",19,https://www.vinted.fr/items/979422675-air-max?referrer=catalog,https://images1.vinted.net/t/02_00244_EN6GbUwsonZMugYPd3koA9mv/310x430/1616420963.jpeg?s=7e649f0242cceee50df1ed60f12f8b9fd03304e6,"CIRAL, FRANCE",Kid
Nike air max one 1,90.0,NIKE,"ROUGE, BLANC",39,https://www.vinted.fr/items/3199270675-nike-air-max-one-1?referrer=catalog,https://images1.vinted.net/t/02_00bd8_en3qP2Gs36K6yo2vygrzbiyz/310x430/1688312231.jpeg?s=808d7c11f5e9ebe7aaa643a7e4d6f7679b654190,"GEX, FRANCE",Kid
Basket nike air max,70.0,NIKE,"NOIR, ROSE",36,https://www.vinted.fr/items/487316009-basket-nike-air-max?referrer=catalog,https://images1.vinted.net/t/01_01f3f_MxQVjz7Pn5PcQYdzLjurvxD8/310x430/1600825508.jpeg?s=2fa38257f1fb70ce3a8e8cb5dacc91aec4a5dea9,"GRASSE, FRANCE",Kid
Air max 97,130.0,NIKE,"NOIR, GRIS",39,https://www.vinted.fr/items/3568841782-air-max-97?referrer=catalog,https://images1.vinted.net/t/03_01964_B9rrowKBbfQGnnPN9c9355Hz/310x430/1696579005.jpeg?s=17022c5d3aad050670d370833d8de910ab889d1e,"MONTREUIL, FRANCE",Kid
