Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Air force 1,55.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3837097574-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_012ba_y2XZNhyyRy16M7veWvgQUcxC/310x430/1701538495.jpeg?s=d3ca2dff409b791b4a64e5275864bceca3749ad4,FRANCE,Kid
Air forces rose fushia t25,25.0,NIKE,ROSE,25,https://www.vinted.fr/items/3855424461-air-forces-rose-fushia-t25?referrer=catalog,https://images1.vinted.net/t/02_021a4_SxkTmgz4FdDv8rUNDRYdJfKk/310x430/1701954126.jpeg?s=1928019a89adbb3672604b283925e67bb90027f4,"AULNAY-SOUS-BOIS, FRANCE",Kid
Nike air force 1 ,7.0,NIKE,NOIR,18,https://www.vinted.fr/items/3843752855-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00976_85DTKDKdndZqaJYpNMyNfzMp/310x430/1701685555.jpeg?s=d28cc0a252aea89c71bafecd20a890474bb7a072,FRANCE,Kid
Air force 1,35.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3756091406-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_00103_2fwDSU1VDtsuDcKFCbGhYqga/310x430/1699899957.jpeg?s=feee9dc8bc44bcb342d3f3e1ed1859b4b36a32b0,"REMIREMONT, FRANCE",Kid
Nike Air Force 1 - maat 21,18.0,NIKE,BLANC,21,https://www.vinted.fr/items/3877634329-nike-air-force-1-maat-21?referrer=catalog,https://images1.vinted.net/t/03_01ebb_iMLR7qYCjFwFs4GgeKdswkiG/310x430/1702459433.jpeg?s=ac520b6841ea1c2207b4c3fb2fa4534c9b3ffd31,"VILVOORDE, BELGIQUE",Kid
Air force 1 bébé ,12.0,NIKE,NOIR,19,https://www.vinted.fr/items/2975045249-air-force-1-bebe?referrer=catalog,https://images1.vinted.net/t/01_00d23_CPT2YdCGdPnKQMMW4rwyX7CC/310x430/1683108540.jpeg?s=d48cac29ef36e0472ec8a3210dd59c6b8d53b1e4,"PUTEAUX, FRANCE",Kid
Air force 1 noir et blanche NBA,25.0,NIKE,"NOIR, BLANC",35,https://www.vinted.fr/items/3744565731-air-force-1-noir-et-blanche-nba?referrer=catalog,https://images1.vinted.net/t/02_01237_6ffg2XqRK1xdbVasFckwT5uB/310x430/1699721797.jpeg?s=17d13fae371de96fd84ba70462a9b47a78192a9f,"FONTENAY-SOUS-BOIS, FRANCE",Kid
Basket Nike air force 1,10.0,NIKE,"BLANC, BLEU",30,https://www.vinted.fr/items/3704472605-basket-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01fde_7PfjShzNdfiHXEowiVgaUbx8/310x430/1699012127.jpeg?s=e8cf1a1b3eb2d594151f99443a2a053ae4dee26c,"BAILLEUL, FRANCE",Kid
Sapatilhas Nike Air Max Pretas 35,49.0,NIKE,NOIR,35,https://www.vinted.fr/items/3844312538-sapatilhas-nike-air-max-pretas-35,https://images1.vinted.net/t/01_0138c_BgNNe31Q6LT5HCTWaypp2VLE/310x430/1701693301.jpeg?s=269db4a8e0cbebdd6e3407b428fd1c3825d1b9d8,"LISBON, PORTUGAL",Kid
Nike Air Force 1 ,6.0,NIKE,BLANC,25,https://www.vinted.fr/items/3567802556-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_0170f_nRSoJof1GZQHAPGaXp77SHmb/310x430/1696531360.jpeg?s=51be29dc4b8c1f03f1b77e166dbde88cb867c484,"AIZENAY, FRANCE",Kid
Nike air force 1,19.0,NIKE,"NOIR, BLANC",18,https://www.vinted.fr/items/3690498844-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0049c_NCQBGuoBkoQxh9n3JiUy9XHt/310x430/1698750211.jpeg?s=d91be9a6eed732743e37763d750d8cce68a8ac5b,"DENAIN, FRANCE",Kid
Nike air force 1 ,30.0,NIKE,"BLANC, BLEU",34,https://www.vinted.fr/items/3833379326-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01b22_P2Jiz6giRjwnXUKmdcxz6fvu/310x430/1701453186.jpeg?s=ff68da120b43067b2ce142f4c5000730b5b80eaa,"LIMOGES, FRANCE",Kid
Air force 1 ,26.0,NIKE,BEIGE,37,https://www.vinted.fr/items/2716665382-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01f0d_K4aB7xmAGST5hEKyiBxxWt1E/310x430/1677064580.jpeg?s=bc6a1ca76eedf199ae65311d23a4c4b3b3ece070,"PÉGOMAS, FRANCE",Kid
Basket Air Force 1,10.0,NIKE,"NOIR, DORÉ",25,https://www.vinted.fr/items/3565974953-basket-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_014de_D2RP7GMPYn6mBPEcUEjjbciE/310x430/1696508839.jpeg?s=b661522f747503dfc18fa2258347739afa1b6840,"NÉBOUZAT, FRANCE",Kid
Nike air force 1 bebe 17,6.5,NIKE,BLANC,17,https://www.vinted.fr/items/3799360425-nike-air-force-1-bebe-17?referrer=catalog,https://images1.vinted.net/t/01_011db_32Pew4dPVg829yyJQPJqB63U/310x430/1700749206.jpeg?s=8abce096e991c4b7a18bc13071ea8335924a0589,"VIEILLEVIGNE, FRANCE",Kid
Basket nike air force 1,15.0,NIKE,"NOIR, MULTICOLORE",23,https://www.vinted.fr/items/3565501889-basket-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0215e_7ap6eEWE5dVdPodqT2Rs5FEC/310x430/1696503030.jpeg?s=e7b1166a7af4e445f5a23ee5b0615b6557ca3f80,"VAULX-EN-VELIN, FRANCE",Kid
Air Force 1 ,30.0,NIKE,"BLANC, ABRICOT",38,https://www.vinted.fr/items/3813591340-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_017b6_oiKijQ1Amt2rd3UfgHfxDege/310x430/1701021318.jpeg?s=cbf12ed04b3102980414c136d327d89a7147a840,FRANCE,Kid
A croquer ! Ces mini Nike Air Force 1 ,10.0,NIKE,BLANC,23,https://www.vinted.fr/items/3806240474-a-croquer-ces-mini-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01da6_wLsmwGyemPdRqgZmKQjRzgtB/310x430/1700912739.jpeg?s=9bce811c97941e13f0f95c8b694361bc13996f8c,"COLOMBES, FRANCE",Kid
Baskets Nike Air Force 1,22.0,NIKE,BLANC,17,https://www.vinted.fr/items/3855147530-baskets-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01962_DEU1G9ogSdqb5M7FvArwL2Hb/310x430/1701950141.jpeg?s=a4bce16ee1a3e2b49d9f3b42d240ca7ed1577f7a,FRANCE,Kid
Nike air force 1,47.0,NIKE,"BLANC, ROSE",19,https://www.vinted.fr/items/3334395330-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01307_uahM1QRZ6NPj3o2WRMgWSMBU/310x430/1691618699.jpeg?s=011b1d8549011af113a588c6b0c11c3b5f05406a,"GRAND-FORT-PHILIPPE, FRANCE",Kid
Air force 1 ,40.0,NIKE,"NOIR, BLANC",13 ans / 158 cm,https://www.vinted.fr/items/3648688208-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_006b1_G8ou9u2D3cCp2ZMWve1Pxjog/310x430/1697988071.jpeg?s=9560d60aec9b6bd89fd450b6508f66b81ca2dcf4,"PORTET-SUR-GARONNE, FRANCE",Kid
Nike air force 1,10.0,NIKE,NOIR,34,https://www.vinted.fr/items/3744392282-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01b08_6ysQLEq9gs1BUEjEoHbZZGR8/310x430/1699770878.jpeg?s=c3a746c88f5db549db9b670b23b81659fb685e61,"GENK, BELGIQUE",Kid
Air force 1 ,35.0,NIKE,NOIR,39,https://www.vinted.fr/items/3413484372-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01310_hrNXx3mKjub3WktZxyx79dcL/310x430/1693416177.jpeg?s=dabb547a46d7e737d649f07906e26831602803d9,"TONGEREN, BELGIQUE",Kid
Air force 1 ,10.0,NIKE,"NOIR, BLANC",33,https://www.vinted.fr/items/3643204983-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_00eff_LhZ6sQKFhFApx2nDKDb3pYQt/310x430/1697908127.jpeg?s=bf2f62dfb7e19dc22281e8b814e2d20c65c56226,"LA GARENNE-COLOMBES, FRANCE",Kid
Chaussons Air Force 1,11.0,NIKE,"GRIS, BLANC",18,https://www.vinted.fr/items/3725917934-chaussons-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_021eb_XNirKNKhiGe7pcbA2o12Yu3o/310x430/1699361860.jpeg?s=4771eba20745e4b7ce68dee25a5421803d8b7a4b,FRANCE,Kid
Air force 1,75.0,NIKE,BLANC,38,https://www.vinted.fr/items/3307502167-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_00cef_ywKgZFFoKEexzthujE6yws9u/310x430/1691009434.jpeg?s=62698076d0416a31234afc579906a5be24898710,FRANCE,Kid
Air force 1 taille 28 nike ,25.0,NIKE,"BLANC, BLEU",28,https://www.vinted.fr/items/3857171622-air-force-1-taille-28-nike?referrer=catalog,https://images1.vinted.net/t/01_018c8_1yXUPAxZ1eb53232TUgmZSte/310x430/1701981289.jpeg?s=15dc415434ad1954b4984c092f5c9e7160e98090,"SEYSSINS, FRANCE",Kid
Nike air force 1,27.0,NIKE,"NOIR, JAUNE",18,https://www.vinted.fr/items/3784349947-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_0230e_KUjxURQ9xW5y3C7yhczoMhxB/310x430/1700430667.jpeg?s=450066ce602c8f52ab6302b82735511e3e4d613a,"UTRECHT, PAYS-BAS",Kid
Nike Air Force 1 React T 37.5 ,60.0,NIKE,"NOIR, GRIS",38,https://www.vinted.fr/items/3875264835-nike-air-force-1-react-t-375?referrer=catalog,https://images1.vinted.net/t/02_00ead_5EwcJLYfBaMP7gA1V6mmnZuq/310x430/1702388859.jpeg?s=66b3c936d93f3e52e50f6e0464f1f4e732ec4434,"MEZZAVIA, FRANCE",Kid
Nike Air force 1 taille 38.5,20.0,NIKE,GRIS,38,https://www.vinted.fr/items/3104417099-nike-air-force-1-taille-385?referrer=catalog,https://images1.vinted.net/t/02_012b8_besCxcvLRpdEg4ijWjVct1Th/310x430/1685997307.jpeg?s=fb13028ba14547ae87791d855fecd9958426e9a3,FRANCE,Kid
Nike Air Force 1,12.0,NIKE,"BLANC, BLEU",27,https://www.vinted.fr/items/3414963728-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01adc_zDoW6b4XKft7UteTSuUrD5no/310x430/1695816576.jpeg?s=1d3d7ef729f360e757805f82199d3680d86d966c,ITALIE,Kid
Basket air force 1 taille 22,15.0,NIKE,"BLANC, VERT",22,https://www.vinted.fr/items/3816270577-basket-air-force-1-taille-22?referrer=catalog,https://images1.vinted.net/t/03_01ec0_YPjfAHEyPfAmS8caabbtjDYf/310x430/1701086929.jpeg?s=4204d531755a84736127a611e10c3218fbb0abdb,"ISSY-LES-MOULINEAUX, FRANCE",Kid
Air Force 1 ,35.0,NIKE,BLANC,37,https://www.vinted.fr/items/3744507464-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_026fc_jb48uZ64n6hsLLwKw5VToGc1/310x430/1699721222.jpeg?s=4de5dcf88e1189163e282e344840043c2308692b,"VENTABREN, FRANCE",Kid
Air Force 1 Highness taille 19.5,35.0,NIKE,"LILA, DORÉ",19,https://www.vinted.fr/items/3743392352-air-force-1-highness-taille-195,https://images1.vinted.net/t/02_01c81_PiY8oSkDoUpPu7TeaeijC1Xs/310x430/1699711856.jpeg?s=b18b30a27ace4b8b39849dbc5c30413a33918bea,FRANCE,Kid
Nike Air Force 1 bébé 22,15.0,NIKE,"NOIR, BLANC",22,https://www.vinted.fr/items/3342534939-nike-air-force-1-bebe-22?referrer=catalog,https://images1.vinted.net/t/03_019d1_TJJupzNH3Uas3GS2fGYhqCsN/310x430/1691847810.jpeg?s=7afb12e970c63fc769ec07ed4e1589bbafc93201,"LA VALETTE-DU-VAR, FRANCE",Kid
Air Force 1,45.0,NIKE,"NOIR, BLANC",37,https://www.vinted.fr/items/3319175607-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_00b4c_ewKNog2KVmswcLTcGNSgmgdi/310x430/1691315515.jpeg?s=6f480271a2b172d30d81603da89d4a50bd744c5e,FRANCE,Kid
Air force 1 ,3.5,NIKE,"NOIR, BLANC",23,https://www.vinted.fr/items/3803206036-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00e3f_soGZYV6ZGbnzEMrcY6RrZKUX/310x430/1700836119.jpeg?s=d0168fb2442565e46bcfcffbb190d674c61ea593,"PORTO, PORTUGAL",Kid
Air Force 1 branca 38,85.0,NIKE,BLANC,38,https://www.vinted.fr/items/3876055522-air-force-1-branca-38?referrer=catalog,https://images1.vinted.net/t/03_00a46_5Gv4MZCoTR2JVeB4ezKhcCjG/310x430/1702400853.jpeg?s=9edc1b0a4675e8b566a7026e1a2c84237dade00c,PORTUGAL,Kid
Air force 1 ,40.0,NIKE,"BLEU, JAUNE",37,https://www.vinted.fr/items/3814275236-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_0040e_4ordCHNAs9nfbs9rofS9gg8R/310x430/1701028234.jpeg?s=70c4fbfe14061b450f9bb2039691753e564fd994,"ERMONT, FRANCE",Kid
Air Force 1,50.0,NIKE,"NOIR, BLANC",36,https://www.vinted.fr/items/3481949733-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01af1_QaJMdsQuvkbpkpS4qiuaC4Gh/310x430/1694903751.jpeg?s=08c8c5b0cfc763d8b70f9cd9aa2e6a96c8107e46,"RIVE-DE-GIER, FRANCE",Kid
Air Force 1,8.0,NIKE,NOIR,21,https://www.vinted.fr/items/3368341947-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_00428_orTjTwaWnYfJKFWQrCvNtxQp/310x430/1692462511.jpeg?s=6fec6f0ca9671b77a34426d69b5e5279152530f9,FRANCE,Kid
Nike air force 1 garçon taille 27,35.0,NIKE,"NOIR, BLANC",27,https://www.vinted.fr/items/3820464528-nike-air-force-1-garcon-taille-27?referrer=catalog,https://images1.vinted.net/t/03_003c3_AcSsEiCWqoXqpx8ewUiD2L8A/310x430/1701172731.jpeg?s=2d4e2072c78df7321f52f4248c32df3d771b327f,"MÉRICOURT, FRANCE",Kid
Nike air force 1 ,30.0,NIKE,"NOIR, BLANC",22,https://www.vinted.fr/items/3767520836-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01dec_iQrvpg4Di8qLZe97oJLPHZAV/310x430/1700141184.jpeg?s=19e8a8a307bb083a112a4060412e96028db6fe52,"CHÂTEAUROUX, FRANCE",Kid
Air force 1 ,25.0,NIKE,BLANC,16,https://www.vinted.fr/items/3486491198-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_009a5_ZBsnvYCP7rZro7zbKHpZ9TxA/310x430/1694971450.jpeg?s=c2f643c66fd526594d07fda6c8c6b4f177ce4119,"CRESPIN, FRANCE",Kid
Nike air force 1,15.0,NIKE,BLANC,27,https://www.vinted.fr/items/3825764645-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_005ea_b26Bec5S4SPUQ68p2Fs4Sgae/310x430/1701274654.jpeg?s=d36865c261e8860ec3237e0144f540fb48808270,"VACOGNES-NEUILLY, FRANCE",Kid
Nike air force 1,17.0,NIKE,"BLANC, ORANGE",29,https://www.vinted.fr/items/3416257001-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_02066_dA53nsngjLCQ36SUoG7bSFwD/310x430/1693484563.jpeg?s=cef0ec7e3dab79a767f716a980503149f6ed0918,"ROYE, FRANCE",Kid
Air force 1,50.0,NIKE,BLEU,17,https://www.vinted.fr/items/3761987527-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_02618_b22PE6UVPGSKE1QsdgEAQMFo/310x430/1700039435.jpeg?s=75635411f04a29519c13e562def35475d40eb029,FRANCE,Kid
