Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike Air Max 1 University Gold,110.0,NIKE,"NOIR, BLANC","44,5",https://www.vinted.fr/items/3914754010-nike-air-max-1-university-gold?referrer=catalog,https://images1.vinted.net/t/02_02602_iZAmyucGgeoZvLj1wkwEbXHH/310x430/1703769152.jpeg?s=df5ed593061a11e1f60163aaad498cc92272a6cc,"ENSCHEDE, PAYS-BAS",Men
Nike Air Max 1 Grey,85.0,NIKE,GRIS,42,https://www.vinted.fr/items/3907292770-nike-air-max-1-grey?referrer=catalog,https://images1.vinted.net/t/01_00a99_PSxwtvYiVVuDTRpzcDmacJbP/310x430/1703521231.jpeg?s=ee85dfb1b6738d44143c37496903c615eb725791,"LAREN, PAYS-BAS",Men
Air max blanche ,60.0,NIKE,BLANC,44,https://www.vinted.fr/items/3918565052-air-max-blanche?referrer=catalog,https://images1.vinted.net/t/02_00e54_n4xrWqX8xiQxyh34Hy7d69kT/310x430/1703860090.jpeg?s=5c9436df0910d28d9f7ba90d143437aa954eb6dd,"BRIORD, FRANCE",Men
Nike Air Max 1 ,135.0,NIKE,"BLANC, MOUTARDE",43,https://www.vinted.fr/items/3845773712-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_00926_vHMJHauXjKXxBfokdderHRkW/310x430/1701712858.jpeg?s=8ac2f33fd22502f0bec0bba6421c6032ac5602c8,"VEDÈNE, FRANCE",Men
Nike Air Max 1 Tan Line,220.0,NIKE,"BLANC, MULTICOLORE",44,https://www.vinted.fr/items/3900127585-nike-air-max-1-tan-line?referrer=catalog,https://images1.vinted.net/t/03_01879_26JCBY6KfwDBnQvghTeXoN6E/310x430/1703124897.jpeg?s=7cffc337697497ab7248a8e873e4fdde8cfd0ed0,"COLOMBES, FRANCE",Men
Nike air Max 1 Liberty ,80.0,NIKE,"BLANC, MARINE","40,5",https://www.vinted.fr/items/3905622073-nike-air-max-1-liberty?referrer=catalog,https://images1.vinted.net/t/02_00844_tPHywMyqjdoJwvbJ7MF9eisS/310x430/1703412739.jpeg?s=5a80e6ec5f2d269134c682c6c92f48331146f71d,"COURBEVOIE, FRANCE",Men
Nike Air max 1,30.0,NIKE,"GRIS, BLANC",39,https://www.vinted.fr/items/2836994833-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_0009a_1oPXiLRbiFMTpQm7DKUCShLU/310x430/1679923854.jpeg?s=ecbd16446ebfb86644539e36665e0ee4a3fadc9c,"MARSEILLE 03, FRANCE",Men
Nike air Max  1  Head to Head ,135.0,NIKE,"NOIR, JAUNE",42,https://www.vinted.fr/items/3919155231-nike-air-max-1-head-to-head?referrer=catalog,https://images1.vinted.net/t/02_01ed5_ZK1LKGocnPch1NHK1cBYPijv/310x430/1703867882.jpeg?s=033cf78bb99451f0f976fb2bdaa4e90be3415f59,"ONDA, ESPAGNE",Men
Nike air max 1 magma,90.0,NIKE,"GRIS, ORANGE",40,https://www.vinted.fr/items/3903481006-nike-air-max-1-magma?referrer=catalog,https://images1.vinted.net/t/02_020d5_1mMtzPorMVmeqzcBezkgbRHu/310x430/1703274802.jpeg?s=168007d1361c68e5ccb174ee425c0630c82c42df,FRANCE,Men
Nike air max 1 orange white hazelnut ,100.0,NIKE,"ORANGE, MARRON",44,https://www.vinted.fr/items/3906556378-nike-air-max-1-orange-white-hazelnut?referrer=catalog,https://images1.vinted.net/t/03_014a9_egFUUq51SAFCVmPwVVfT3Aqb/310x430/1703460967.jpeg?s=078f8a343b717a6f8ccfe3e226aba49e83f586ce,"WAGENINGEN, PAYS-BAS",Men
Nike air Max 1 teal Green leather ,110.0,NIKE,"BLANC, VERT FONCÉ","42,5",https://www.vinted.fr/items/3917820430-nike-air-max-1-teal-green-leather?referrer=catalog,https://images1.vinted.net/t/03_0206e_E8yokfy7ELCXrtx4d8z1pCCv/310x430/1703850471.jpeg?s=8fc3fb312a3d6f8b8a012f0e9291d4a82930de17,"DIJON, FRANCE",Men
Nike air max 1,110.0,NIKE,"NOIR, BLEU",44,https://www.vinted.fr/items/3908055427-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_01af2_Aokg19r6mXq3sgymbfRADqRR/310x430/1703581207.jpeg?s=4339827129107bfb010e31ff901c5b01042a898a,"BELLEY, FRANCE",Men
Nike Air Max 1 Crepe Hemp,150.0,NIKE,"BEIGE, MARRON","44,5",https://www.vinted.fr/items/3906009303-nike-air-max-1-crepe-hemp?referrer=catalog,https://images1.vinted.net/t/02_01757_Smj5b1XbCvZfhmMjuR6rXdcU/310x430/1703425764.jpeg?s=a9ee4323470ca6af46a42c37fbbb8ad6240ce7fb,"AULNAY-SOUS-BOIS, FRANCE",Men
Air max,40.0,NIKE,"BLEU, VERT","38,5",https://www.vinted.fr/items/3916694744-air-max?referrer=catalog,https://images1.vinted.net/t/02_01cc0_ia6t3YpPVU5TB7DW2iifLPv2/310x430/1703797607.jpeg?s=bc2c9578eb833f339f62dae96b5a289fa1b7cfca,"SAINT-COLOMBAN, FRANCE",Men
Nike air max 1 ,90.0,NIKE,"ORANGE, ROUGE",43,https://www.vinted.fr/items/3883359115-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_020f6_xXP94AqtLYqkBriLjLUemQsd/310x430/1702587832.jpeg?s=c754a099fb99e6220aef05c7b8b650909e7502f0,"SAINT-NAZAIRE, FRANCE",Men
Air max 1,180.0,NIKE,"MARRON, BEIGE",45,https://www.vinted.fr/items/3246317880-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_011fb_t9vrm7HFsKTCnxZ9pMyHizyj/310x430/1689514410.jpeg?s=fe226c57602aa30104998146be308adca4118cfb,FRANCE,Men
Nike Air Max 1 Chinese New Year,150.0,NIKE,"ROSE, MULTICOLORE","42,5",https://www.vinted.fr/items/3919250318-nike-air-max-1-chinese-new-year?referrer=catalog,https://images1.vinted.net/t/02_01836_nPbSiLxaDHEcHouWWWStAcHV/310x430/1703869329.jpeg?s=2403e6615592f14d06b9ab780ed237243c88fea6,FRANCE,Men
"Nike Air Max 1 ""Pale Ivory Sanddrift""",119.5,NIKE,"BLANC, BEIGE",44,https://www.vinted.fr/items/3908321949-nike-air-max-1-pale-ivory-sanddrift?referrer=catalog,https://images1.vinted.net/t/01_01a69_wixWGx16pqrD3Y7VwgULCwPQ/310x430/1703587900.jpeg?s=aa2913b963258fd1819167a2f229db6887b5fde2,"MADRID, ESPAGNE",Men
