Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Air max 90 Mesh bleu marine,53.0,NIKE,"BLEU, MARINE",37.5,https://www.vinted.fr/items/3770323585-air-max-90-mesh-bleu-marine?referrer=catalog,https://images1.vinted.net/t/03_014de_jQ9U124ChxSz6yHjbVEVA4gk/310x430/1700212113.jpeg?s=964dd620f500d8821b144f0f47ffd9f57064ba7c,FRANCE,Women
Air max 1,110.0,NIKE,"BEIGE, ROUGE",40,https://www.vinted.fr/items/3838719612-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_01819_gDxEtau3htxkEK9pt2ZPVDYB/310x430/1702639175.jpeg?s=8a3adf63f02790d2499b70b09579de7884b85d44,FRANCE,Women
Nike Air Max 1 Leopard ,200.0,NIKE,"NOIR, ABRICOT",38,https://www.vinted.fr/items/3903630606-nike-air-max-1-leopard?referrer=catalog,https://images1.vinted.net/t/02_013dc_f8LdUR85jcywLRuArxF2EeQT/310x430/1703281131.jpeg?s=a730c8339b63cb600d75ce183d95e4e69d036097,"DOKKUM, PAYS-BAS",Women
Nike air force 1 noire,55.0,NIKE,NOIR,38,https://www.vinted.fr/items/3887963328-nike-air-force-1-noire?referrer=catalog,https://images1.vinted.net/t/02_026c5_Shr5BmrWSDzc22sUpBLcSdic/310x430/1702740279.jpeg?s=b986a27b48523d9e44b658b8e436f73c86245486,FRANCE,Women
Nike air Max lunar 1 neuve taille 39,50.0,NIKE,NOIR,39,https://www.vinted.fr/items/3766128396-nike-air-max-lunar-1-neuve-taille-39?referrer=catalog,https://images1.vinted.net/t/01_01bf2_rJ6M4VSPDgmhJ6a2AdAcue1v/310x430/1700121815.jpeg?s=9c7efc9d1ba921d8f0d608d975085d0f15e24fce,"BILIEU, FRANCE",Women
Air max Nike,20.0,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/3718703392-air-max-nike?referrer=catalog,https://images1.vinted.net/t/02_01ba0_9RtLeYTWhmca8X6mCUenrVJc/310x430/1699210559.jpeg?s=7c2bbd8bcf0708885cad7a757f44f7875b45b0ff,"TOURS, FRANCE",Women
Sneakers Nike ,69.0,NIKE,"BLANC, MULTICOLORE",39,https://www.vinted.fr/items/3915742734-sneakers-nike?referrer=catalog,https://images1.vinted.net/t/01_0224e_SeSmVUuvznovuixhEdcSRxoP/310x430/1703781719.jpeg?s=1c26463dfe7324bd4f066c82932a9972f1e0700b,ITALIE,Women
Nike Air Max Motif - limited edition - N.36 (23 cm) ottimo stato - comodissime ,25.0,NIKE,"GRIS, BLANC",36,https://www.vinted.fr/items/3912613874-nike-air-max-motif-limited-edition-n36-23-cm-ottimo-stato-comodissime?referrer=catalog,https://images1.vinted.net/t/03_0239b_69WKrp5G8LCaZPcXb9Umw4Po/310x430/1703698848.jpeg?s=626b636eda3b4214d8338000c38f73c990922b22,ITALIE,Women
Nike Air Force 1 - Shadow - custom avocado 🥑 - LTD - N.38.5 (24.5 cm),59.0,NIKE,"BLANC, VERT FONCÉ",38.5,https://www.vinted.fr/items/3916289672-nike-air-force-1-shadow-custom-avocado-ltd-n385-245-cm?referrer=catalog,https://images1.vinted.net/t/02_0171d_VHV3fbaBcAxW1gc1wefbKiGF/310x430/1703790018.jpeg?s=310bf6027c93e98c0356f3f83ee328f9ee9a32d8,ITALIE,Women
Nike Air Force 1 ‘07,88.0,NIKE,BLANC,38,https://www.vinted.fr/items/3907136698-nike-air-force-1-07?referrer=catalog,https://images1.vinted.net/t/01_003f8_V1k5U7L4Qk5F3LqdUiG9DAvc/310x430/1703515393.jpeg?s=ce7c5556e2321162876329466a33fc9e09779cfc,"NOGENT-SUR-OISE, FRANCE",Women
