Unnamed: 0,Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
77,Nike Dunk Low Medium Olive 39,62.0,NIKE,"VERT, KAKI",39,https://www.vinted.fr/items/3882700508-nike-dunk-low-medium-olive-39?referrer=catalog,https://images1.vinted.net/t/03_01a23_5FVjeALCZsehy682xRq8mmxG/310x430/1702575281.jpeg?s=a53812d925e2b97c55f3aa8200d19398b5d5fb3f,FRANCE,Women
78,Dunk Low Disrupt 2,65.0,NIKE,BEIGE,39,https://www.vinted.fr/items/3880666646-dunk-low-disrupt-2?referrer=catalog,https://images1.vinted.net/t/01_0268c_T8CNq946EWni9itk7ydhdpN7/310x430/1702518569.jpeg?s=36772a23ea9e3b804de6cb628ee142e77c25fe36,"LIMAY, FRANCE",Women
79,Nike Dunk Low Grey Fog 39,62.5,NIKE,GRIS,39,https://www.vinted.fr/items/3887102484-nike-dunk-low-grey-fog-39?referrer=catalog,https://images1.vinted.net/t/02_011c4_Y9ps8zKHThJCuNPEvreNQHRj/310x430/1702727205.jpeg?s=885148bd3742725692bddc7a32e011e1704c60c9,"RILLIEUX-LA-PAPE, FRANCE",Women
80,Nike Dunk High,55.0,NIKE,"NOIR, ORANGE",38.5,https://www.vinted.fr/items/3883839150-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_01f6f_cjuehvrwZEuiHVXxGe1n1gCY/310x430/1702628277.jpeg?s=24e5ee3876064bb31882e01b9ef7194574d67f5c,FRANCE,Women
81,Dunk Low Copy Paste ,40.0,NIKE,"NOIR, GRIS",38,https://www.vinted.fr/items/3873987664-dunk-low-copy-paste?referrer=catalog,https://images1.vinted.net/t/01_01f5d_CFPQpLFWJQ92qRfT6G63UWk6/310x430/1702365604.jpeg?s=1e0e3d57da3f64b1fc9dd9452de8fd32e446fe11,"THORIGNÉ-FOUILLARD, FRANCE",Women
82,Nike dunk ,80.0,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/3878253953-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_010f2_upc5kdXLzWmkRkbWAmTCAs18/310x430/1702469291.jpeg?s=8629eeb92724af1bd943be934b661a0eef72bb13,"ISSY-LES-MOULINEAUX, FRANCE",Women
83, ( 📏Size 39) Nike Dunk Black Low White Panda ,55.0,NIKE,NOIR,39,https://www.vinted.fr/items/3886320502-size-39-nike-dunk-black-low-white-panda?referrer=catalog,https://images1.vinted.net/t/01_00c09_LC2Z7CyAPVSq9yyY8QXEGoSw/310x430/1702700701.jpeg?s=fa78a75a7bcb0343bc940264d96b3fdfd9a1d0ca,"VLIJMEN, PAYS-BAS",Women
84,Nike Dunk Low Vintage Green 39,57.0,NIKE,"BLANC, VERT",39,https://www.vinted.fr/items/3888682778-nike-dunk-low-vintage-green-39?referrer=catalog,https://images1.vinted.net/t/01_02143_FUFtueKgCQgiDjfTZ7C1L324/310x430/1702754256.jpeg?s=f6bca7248338daf64ece81f7c5157b015f1b402b,FRANCE,Women
85,Nike dunk grey fog Eur 38,60.0,NIKE,GRIS,38,https://www.vinted.fr/items/3887430855-nike-dunk-grey-fog-eur-38?referrer=catalog,https://images1.vinted.net/t/02_011ee_osd7vMC5hmr7S99LB1XxogrL/310x430/1702732277.jpeg?s=cbce596eec4542b29347e71c9d4320f68ad66334,FRANCE,Women
86,nike dunk green 38,52.8,NIKE,VERT,38,https://www.vinted.fr/items/3887266802-nike-dunk-green-38?referrer=catalog,https://images1.vinted.net/t/02_01aea_uLhzrzuGnknTW1uKaYEuM4UA/310x430/1702729791.jpeg?s=e1662c7e6b61430bcd86259a803a43dcaadb8829,"AUBERVILLIERS, FRANCE",Women
87,Nike Dunk low ,25.0,NIKE,"BLEU, JAUNE",36.5,https://www.vinted.fr/items/3887034822-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00be9_2s3pvBdTkcp2JRfQr4sK7ye9/310x430/1702726146.jpeg?s=d3f85ebbd37b3a64db16829e903e8fc81ba1753b,"FONTENAY-SOUS-BOIS, FRANCE",Women
88,"Nike Dunk Low Retro""""Grey Fog"" 38.5",65.0,NIKE,GRIS,38.5,https://www.vinted.fr/items/3888222988-nike-dunk-low-retrogrey-fog-385?referrer=catalog,https://images1.vinted.net/t/02_0103f_DyKKeSExhTznr7iENVn1ct5s/310x430/1702744752.jpeg?s=dd11e45636411336310ed3714f5872ea6c96b8a9,"MAIRENA DEL ALCOR, ESPAGNE",Women
89,Nike air max 95 ,55.0,NIKE,"NOIR, GRIS",37.5,https://www.vinted.fr/items/3882569685-nike-air-max-95?referrer=catalog,https://images1.vinted.net/t/03_005ac_9W6sSaDRfbz8Mjuu4eXyrp9F/310x430/1702572897.jpeg?s=281d4ee23a0c7987484ea2455266439ecaca53ac,FRANCE,Women
90,Dunk Nike Low Beige Brown Casual Sports Women's Shoes Size 37.5,58.0,NIKE,"ABRICOT, ROSE",37.5,https://www.vinted.fr/items/3887212107-dunk-nike-low-beige-brown-casual-sports-womens-shoes-size-375?referrer=catalog,https://images1.vinted.net/t/03_0147d_iSzYyixhMesSw2Lrh98Dzdx1/310x430/1702728937.jpeg?s=a91119f9760d77ccc9b630c7af3b18bae7c0fe88,"PONTARLIER, FRANCE",Women
91,Dunk low next nature ,90.0,NIKE,BEIGE,36.5,https://www.vinted.fr/items/3880162845-dunk-low-next-nature?referrer=catalog,https://images1.vinted.net/t/02_00d15_S8YmU1DxdLUcyE3Ad7EbyQj9/310x430/1702498692.jpeg?s=02a87e318601a08313253525b078ebc5ce49283a,FRANCE,Women
92,Dunk low twist noir,110.0,NIKE,NOIR,40.5,https://www.vinted.fr/items/3881856586-dunk-low-twist-noir?referrer=catalog,https://images1.vinted.net/t/03_01544_7azyw3fjPTwujmX9QSUTomv8/310x430/1702560658.jpeg?s=7ab6576abc23fe266444db127b7be88dddf19d8a,FRANCE,Women
93,dunk haute jaune ,60.0,NIKE,JAUNE,41,https://www.vinted.fr/items/3879955256-dunk-haute-jaune?referrer=catalog,https://images1.vinted.net/t/01_002d6_BMNJkX4dSkj5u3YCvCVuPpSN/310x430/1702495208.jpeg?s=9b5aa8aae91e5c5dd2e75db2eda230f6d8c69651,"MONTUSSAN, FRANCE",Women
94,Nike dunk ,30.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3879962803-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_0122e_UNADSU8DNKkBNE7wu25WQtwg/310x430/1702495334.jpeg?s=f6b0239bd09d623cc907f7a4b731ba8db4492371,"LILLE, FRANCE",Women
95,Nike Dunk Low Disrupt 2 Pale Ivoire Blanc Femme 39,143.0,NIKE,BLANC,39,https://www.vinted.fr/items/3882546803-nike-dunk-low-disrupt-2-pale-ivoire-blanc-femme-39?referrer=catalog,https://images1.vinted.net/t/01_0190b_sJnUHPqiZKMnYM36anLPubdn/310x430/1702572480.jpeg?s=9f3e253ced2bf4c29c09c29d12c7dfc521a0f937,FRANCE,Women
96,Dunk orange Nike,50.0,NIKE,ORANGE,39,https://www.vinted.fr/items/3885864875-dunk-orange-nike?referrer=catalog,https://images1.vinted.net/t/01_002dc_GiWKpsqCsheg1BxzTqpG4q3k/310x430/1702669604.jpeg?s=9749b86553a90d143903c8ba08f68750817a5ee3,FRANCE,Women
97,Winters Nike Dunk Varsity White Green Low EU 39 (2023),56.0,NIKE,VERT,39,https://www.vinted.fr/items/3887812890-winters-nike-dunk-varsity-white-green-low-eu-39-2023?referrer=catalog,https://images1.vinted.net/t/01_00f52_SwKF6mAf42NfMzhmBekjvKYi/310x430/1702737911.jpeg?s=9560e6fad82ce581c68ffc9b57bb55189b8b8e2d,"PARIS, FRANCE",Women
98,nike panda dunk low,60.0,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/3883341661-nike-panda-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_021c2_6Y4NNQfhR1th6VAbC4XwBWbW/310x430/1702587463.jpeg?s=3b52e68549aed30edca13a9009b85c52a1a75d13,FRANCE,Women
99,Nike Blazer Low Leather voltage purple 38.5,22.0,NIKE,"BLANC, VIOLET",38.5,https://www.vinted.fr/items/3886132626-nike-blazer-low-leather-voltage-purple-385?referrer=catalog,https://images1.vinted.net/t/01_0127d_7v2LM53H8CvtHW6DqaNun6PC/310x430/1702677058.jpeg?s=63c2ae31321359b1d144f78ba9bcf150f6789b0a,"LE BEAUSSET, FRANCE",Women
100,EU 36 Nike Dunk Low Rose pink ,69.0,NIKE,ROSE,36,https://www.vinted.fr/items/3880136041-eu-36-nike-dunk-low-rose-pink?referrer=catalog,https://images1.vinted.net/t/01_021d4_Na3UGuMZZa5zALew6FLasYNg/310x430/1702498240.jpeg?s=b990cfc28d76721ccb537d654a6ea8d71e854a15,"BOISEMONT, FRANCE",Women
101,Dunk low next nature,100.0,NIKE,"BLANC, BEIGE",38.5,https://www.vinted.fr/items/3882812722-dunk-low-next-nature?referrer=catalog,https://images1.vinted.net/t/03_01432_ZbNx1jPfD7Mw1xRuyW4kQPoD/310x430/1702577345.jpeg?s=d290e03a12323b63fdb0181a623a27a5e474888a,FRANCE,Women
102,Nike dunk low zwart wit ,90.0,NIKE,NOIR,41,https://www.vinted.fr/items/3888205311-nike-dunk-low-zwart-wit?referrer=catalog,https://images1.vinted.net/t/02_019b9_mmejRq7WHoiv34ijtrd7TXZF/310x430/1702744427.jpeg?s=df27e15838b66d4074fdda678294ada822b19021,PAYS-BAS,Women
103,Nike Dunk Low Syracuse  41,75.0,NIKE,"BLANC, ORANGE",41,https://www.vinted.fr/items/3877262749-nike-dunk-low-syracuse-41?referrer=catalog,https://images1.vinted.net/t/02_0203e_s3e83GihK8RiKCCJKyC7aF1R/310x430/1702427301.jpeg?s=154cbeb6d762a6d5f80e9153e3b09eebefc951ea,"PARIS, FRANCE",Women
104,Nike Dunk low ,85.0,NIKE,"GRIS, ORANGE",37.5,https://www.vinted.fr/items/3881661035-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_01bf5_irqtwdSFJutqYkhux3J4eEos/310x430/1702557473.jpeg?s=362ba3f685e7e9c00e6d4eb58979437ba6910ac4,"ACHÈRES, FRANCE",Women
105,Nike Dunk Bleu Coast White Low EU 38,52.8,NIKE,BLEU,38,https://www.vinted.fr/items/3886620322-nike-dunk-bleu-coast-white-low-eu-38?referrer=catalog,https://images1.vinted.net/t/02_021d9_B5fFge8K7zeWWu8LJBEaXTka/310x430/1702719279.jpeg?s=26851450964b493c2e57c5580b8d8d5eb88f7ddb,"BADHOEVEDORP, PAYS-BAS",Women
106,Nike Dunk low ,79.0,NIKE,"BLANC, BORDEAUX",38,https://www.vinted.fr/items/3880188854-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_01e1b_3iD2nq8cnfVbyTVMsb6epWbr/310x430/1702499136.jpeg?s=bf75745b943f495790a5995dd55975f4a4e263b4,"AMIENS, FRANCE",Women
107,Nike Dunk Verte ,120.0,NIKE,"VERT, VERT FONCÉ",38,https://www.vinted.fr/items/3882355280-nike-dunk-verte?referrer=catalog,https://images1.vinted.net/t/01_01f3e_BZv4jfwNepAyG5iNEvKaHihP/310x430/1702568979.jpeg?s=91d3f47f1049d084b9616912cb2e38758fd64e62,FRANCE,Women
108, Nike Dunk Low Disrupt 2 Pale Ivory Black Women's 39,140.0,NIKE,BLANC,39,https://www.vinted.fr/items/3882629634-nike-dunk-low-disrupt-2-pale-ivory-black-womens-39?referrer=catalog,https://images1.vinted.net/t/03_01c37_f7vNeHXwfpyuhJzS1PtJnLfv/310x430/1702573987.jpeg?s=be5b915abe8b868e2351d6bf1c2dbb792916939d,FRANCE,Women
109,Dunk nike verte,75.0,NIKE,MENTHE,38,https://www.vinted.fr/items/3883858076-dunk-nike-verte?referrer=catalog,https://images1.vinted.net/t/02_009eb_vb5zY69auqbmatVdCg8mDPa7/310x430/1702628905.jpeg?s=26f355de710593d8188e4fad0e1e10493b2df53f,"MARSEILLE 03, FRANCE",Women
110,Nike Dunk Low Disrupt 2 Pale Ivory Black Women's 40,135.0,NIKE,BLANC,40,https://www.vinted.fr/items/3883792763-nike-dunk-low-disrupt-2-pale-ivory-black-womens-40?referrer=catalog,https://images1.vinted.net/t/01_00ada_wFUM4Y8BV68Re9bc4ycYNgXo/310x430/1702626436.jpeg?s=a6420fb1fd0cf0ccf3f877d2db14ebd38a017134,FRANCE,Women
111,Nike Dunk Varsity Low White Green EU 38,52.8,NIKE,"VERT, VERT FONCÉ",38,https://www.vinted.fr/items/3886620390-nike-dunk-varsity-low-white-green-eu-38?referrer=catalog,https://images1.vinted.net/t/02_005fe_AQVXLH1Gsd8HVFYVQCRRrHwA/310x430/1702719281.jpeg?s=9e4b38222d1c67bf4181cb11a7cc32da003f58ba,"BADHOEVEDORP, PAYS-BAS",Women
112,Dunk low,60.0,NIKE,NOIR,39,https://www.vinted.fr/items/3888630533-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_01731_2DFLVFPtTMzmrhoSBr3YJ8Zu/310x430/1702753014.jpeg?s=0ddd11a830fb9640c1bfb2a33e315c3b30e56700,"ROUBAIX, FRANCE",Women
113,Nike dunk noir nike zébré,45.0,NIKE,NOIR,39,https://www.vinted.fr/items/3883486974-nike-dunk-noir-nike-zebre?referrer=catalog,https://images1.vinted.net/t/03_00f42_7Rz2ssiQxaGbUsXJZrgrG71R/310x430/1702590903.jpeg?s=58cdc1c8ac3e587b48091e4f2bad5e68ed94a33f,"ARCUEIL, FRANCE",Women
114,Nike dunk low high,70.0,NIKE,"BLEU, MARINE",39,https://www.vinted.fr/items/3878345999-nike-dunk-low-high?referrer=catalog,https://images1.vinted.net/t/03_0121b_BNE9ywH9q19GxNbGbVj7h2uK/310x430/1702470706.jpeg?s=3242f7caedf6da8539d66fb957a88b6bd35ed732,FRANCE,Women
115,Nike Dunk compensé,15.0,NIKE,"BLEU, BLANC",39,https://www.vinted.fr/items/3321511064-nike-dunk-compense?referrer=catalog,https://images1.vinted.net/t/01_00670_JHYKE9S1KnQBG3yAkzfgJ741/310x430/1691338059.jpeg?s=4186d7d1ae8dc9ed0992b3a1aa5c9f2f2d13b888,FRANCE,Women
116,Nike Dunk High Beige 37.5,35.0,NIKE,"BLANC, BEIGE",37.5,https://www.vinted.fr/items/3888610237-nike-dunk-high-beige-375?referrer=catalog,https://images1.vinted.net/t/01_01ec6_tj3jawWLS4HUVj2qoz1GH4JE/310x430/1702752555.jpeg?s=a9d53a691a8053257df2967ba5d55a7722ed5cac,"A CORUÑA, ESPAGNE",Women
117,Dunk low vert ,80.0,NIKE,VERT FONCÉ,38,https://www.vinted.fr/items/3874940777-dunk-low-vert?referrer=catalog,https://images1.vinted.net/t/02_0258a_t4EAsXZi8yDHkgCFMgT6aUQp/310x430/1702384171.jpeg?s=45d7d49fa20daa963d8a868f2d86e4c0f1e4284a,FRANCE,Women
118,Nike Dunk High,78.0,NIKE,"BLANC, BEIGE",41,https://www.vinted.fr/items/3880131367-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_0165b_eEGWJYoJg32KTMLfku4fNFih/310x430/1702498161.jpeg?s=f659015919fa3b54430630feb13988f973048517,"BEAUCROISSANT, FRANCE",Women
119,Dunk rouge bordeaux ,55.0,NIKE,"BLANC, BORDEAUX",36,https://www.vinted.fr/items/3886129726-dunk-rouge-bordeaux?referrer=catalog,https://images1.vinted.net/t/03_01030_WFw7z9jPQ2UUKLshEDG5hW2z/310x430/1702676958.jpeg?s=8e415bffaed579c0803fb0566615f6683769c31e,"PARIS, FRANCE",Women
120,Dunks Black Low White Panda  39,55.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3874817419-dunks-black-low-white-panda-39?referrer=catalog,https://images1.vinted.net/t/02_01646_NYsp2feZQXbppEzSUVDPE9cn/310x430/1702382298.jpeg?s=9b16be1b5c80a16a8e82cb674fd484f7a590a63a,FRANCE,Women
121,Dunk Low Retro White Black Panda 38,65.99,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3888269212-dunk-low-retro-white-black-panda-38?referrer=catalog,https://images1.vinted.net/t/03_01c69_BeADvtnPkhxCPrjkeexPj8uW/310x430/1702745613.jpeg?s=79792e209c2670d8fe2d1279dadb5feb83f33e24,"PARIS, FRANCE",Women
122,Dunk Low Next Nature Blue Cobalt,105.0,NIKE,"BLANC, BLEU CLAIR",38,https://www.vinted.fr/items/3888476470-dunk-low-next-nature-blue-cobalt?referrer=catalog,https://images1.vinted.net/t/03_005a2_gebCwRuxcYvnsRapuZ6kvZh1/310x430/1702749650.jpeg?s=a7b6814d2a5812a83cb44b501364865b07c6674f,FRANCE,Women
123,Sneakers Dunk en rose 37.5,59.8,NIKE,ROSE,37.5,https://www.vinted.fr/items/3888228430-sneakers-dunk-en-rose-375?referrer=catalog,https://images1.vinted.net/t/02_01436_p6G2JtQCPAxQewh18seNJiXi/310x430/1702744853.jpeg?s=6e1b54aaff60ccd8c611a79f73ab671b099250a7,"VICHY, FRANCE",Women
124,Dunk low saint valentin ,90.0,NIKE,"BLANC, JAUNE",37.5,https://www.vinted.fr/items/3881229268-dunk-low-saint-valentin?referrer=catalog,https://images1.vinted.net/t/02_0021a_8ZFRGjrSWem7pr2NhMUYPDNU/310x430/1702550127.jpeg?s=fef3e82b300a751a571e58e534a5edd786e1be7e,"TROYES, FRANCE",Women
125,nike dunk low,50.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3884676257-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_006a3_KfPEA2ucDnunwncSK7ADx8yJ/310x430/1702645280.jpeg?s=87b909eeed533fc39d266afe5ebb274c3d3e2cc1,"DIJON, FRANCE",Women
126,Nike Dunk Low Purple Oxygen,85.0,NIKE,"BLANC, LILA",38,https://www.vinted.fr/items/3884810148-nike-dunk-low-purple-oxygen?referrer=catalog,https://images1.vinted.net/t/01_00437_MrwYM2RVKsXkAPVdSAcXMywq/310x430/1702647644.jpeg?s=12096acf1bc8878dfb72eb18b0ff0e436be8991e,FRANCE,Women
127,Nike dunk high cargo,100.0,NIKE,KAKI,37.5,https://www.vinted.fr/items/3880882062-nike-dunk-high-cargo?referrer=catalog,https://images1.vinted.net/t/01_007de_PZBjpQhGX5pKtihHL2LqrsnP/310x430/1702543074.jpeg?s=e615a3fbc0e233cf9938ce238fca9107a7c983a2,FRANCE,Women
128,Nḭkḛ Dūnk Lów Abricot Whisper Taille 37.5,56.0,NIKE,VIOLET,37.5,https://www.vinted.fr/items/3887768626-nike-dunk-low-abricot-whisper-taille-375?referrer=catalog,https://images1.vinted.net/t/03_01e15_T6qPwa6t6GQSRH8XZ3wBb1W3/310x430/1702737243.jpeg?s=bd87c991064941f48e726db32e6e506d62bc12fe,"STRASBOURG, FRANCE",Women
129,Nike dunk low easter ,70.0,NIKE,"BLANC, VIOLET",39,https://www.vinted.fr/items/3874480824-nike-dunk-low-easter?referrer=catalog,https://images1.vinted.net/t/03_00d02_BzEYZtYJ8Ec96ZrgdtBrVQyB/310x430/1702377093.jpeg?s=491ed8b10dd3ee12fab65cf688716e608a399294,FRANCE,Women
130,Dunk nike low sneaker rose whisper size 39,60.0,NIKE,"BLANC, ROSE",39,https://www.vinted.fr/items/3888402242-dunk-nike-low-sneaker-rose-whisper-size-39?referrer=catalog,https://images1.vinted.net/t/03_0212e_AKigPKaW3fWuuGRydzzppBgK/310x430/1702748161.jpeg?s=601759ea8ec6218d88ebc4ff7a76cb6dfd4830cf,"SAINT-GEORGES-SUR-BAULCHE, FRANCE",Women
131,Nike Dunk low SE 85 Neptune green,,"50,00 €","BLEU, VERT",Nike,https://www.vinted.fr/items/3888256163-nike-dunk-low-se-85-neptune-green-maat-39?referrer=catalog,https://images1.vinted.net/t/03_019ff_ehUBWYgcFTM1eGygXqiKSDAm/310x430/1702745369.jpeg?s=3998ce45a741235e976d51a01fc611b9f9289a2e,"UTRECHT, PAYS-BAS",Women
132,Basket Nike Dunk high,70.0,NIKE,"BORDEAUX, KAKI",36.5,https://www.vinted.fr/items/3882158410-basket-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_0178e_EzaPhBYN65TMSpj7EQSD3BKV/310x430/1702565543.jpeg?s=e3c2d7ee09c7a097299927bd12b4a834a27229f1,"LEUCATE, FRANCE",Women
133,Nike dunk low olive,120.0,NIKE,"VERT, KAKI",36.5,https://www.vinted.fr/items/3882390936-nike-dunk-low-olive?referrer=catalog,https://images1.vinted.net/t/03_01d3b_9Kbs4BMSZ47JsBzNz2p6f4ZE/310x430/1702569630.jpeg?s=60c7192ebc1eea83c01ba06bc07429f3fe355f84,FRANCE,Women
134,Nike dunk low ,70.0,NIKE,"BLANC, BLEU",36,https://www.vinted.fr/items/3881420302-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00494_vocXS1yKhi4SewZsqgeg7hZT/310x430/1702553354.jpeg?s=8e62a01e23a4ec3b84f70e5d9f2ec11ffa3f9d51,"MÉRIGNAC, FRANCE",Women
135,( 📏Size 39) Nike Dunk Grey Blanc Fog Low ,55.0,NIKE,GRIS,39,https://www.vinted.fr/items/3886320494-size-39-nike-dunk-grey-blanc-fog-low?referrer=catalog,https://images1.vinted.net/t/03_0179a_dnsvLwyNjafKYe3HAnLJd6Ap/310x430/1702700692.jpeg?s=574f03d7890d9ef69bf2d7155986cf2749c44d01,"VLIJMEN, PAYS-BAS",Women
136,Nike dunk 38.5,52.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/3887170639-nike-dunk-385?referrer=catalog,https://images1.vinted.net/t/03_002aa_BBSHSCWpXy4aYEMb2Yucooqn/310x430/1702728287.jpeg?s=91e2f9f85fd4ed492bfcd2da78c97d2659522fbc,"SALLAUMINES, FRANCE",Women
137, dunk panda ,70.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3888749076-dunk-panda?referrer=catalog,https://images1.vinted.net/t/01_01637_65UrKhniKKpLH2EJaE6M3JFn/310x430/1702755865.jpeg?s=99c61a7b798fbdbdd4dce07fb056a10fb9961819,"FRÉJUS, FRANCE",Women
138,Nike dunk low velvet ,160.0,NIKE,"BLANC, ROSE",39,https://www.vinted.fr/items/3883631360-nike-dunk-low-velvet?referrer=catalog,https://images1.vinted.net/t/03_0078f_d4dFTZprVsn8BEv5a4AtDXHb/310x430/1702597505.jpeg?s=4d891397d122baba2dc558e0bfa4c00bfdd96584,"PARIS, FRANCE",Women
139,dunk grise ,50.0,NIKE,"GRIS, BEIGE",36,https://www.vinted.fr/items/3888816723-dunk-grise?referrer=catalog,https://images1.vinted.net/t/02_00a39_mCpXd6gKcxkwMQA29Sbn4bvu/310x430/1702757555.jpeg?s=47a3ec7af332ab568d62aacc16a73b23414874fe,"OISY, FRANCE",Women
140,dūnk low Retro Panda Black and White 39,55.42,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3888160208-dunk-low-retro-panda-black-and-white-39?referrer=catalog,https://images1.vinted.net/t/03_01a54_zHNgwak7xc4wKXsDBuFzG2xV/310x430/1702743619.jpeg?s=7ae8af9c3115ba7deff741e8a35d41ab2aa7499e,"NANTERRE, FRANCE",Women
141,Dunk low vert ,80.0,NIKE,VERT FONCÉ,38,https://www.vinted.fr/items/3874940777-dunk-low-vert?referrer=catalog,https://images1.vinted.net/t/02_0258a_t4EAsXZi8yDHkgCFMgT6aUQp/310x430/1702384171.jpeg?s=45d7d49fa20daa963d8a868f2d86e4c0f1e4284a,FRANCE,Women
142,Nike dunk low velvet ,160.0,NIKE,"BLANC, ROSE",39,https://www.vinted.fr/items/3883631360-nike-dunk-low-velvet?referrer=catalog,https://images1.vinted.net/t/03_0078f_d4dFTZprVsn8BEv5a4AtDXHb/310x430/1702597505.jpeg?s=4d891397d122baba2dc558e0bfa4c00bfdd96584,"PARIS, FRANCE",Women
143, dunk panda ,70.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3888749076-dunk-panda?referrer=catalog,https://images1.vinted.net/t/01_01637_65UrKhniKKpLH2EJaE6M3JFn/310x430/1702755865.jpeg?s=99c61a7b798fbdbdd4dce07fb056a10fb9961819,"FRÉJUS, FRANCE",Women
144,dūnk low Retro Panda Black and White 39,55.42,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3888160208-dunk-low-retro-panda-black-and-white-39?referrer=catalog,https://images1.vinted.net/t/03_01a54_zHNgwak7xc4wKXsDBuFzG2xV/310x430/1702743619.jpeg?s=7ae8af9c3115ba7deff741e8a35d41ab2aa7499e,"NANTERRE, FRANCE",Women
145,Nike Dunk Low Light Silver Corduroy,140.0,NIKE,"GRIS, BLANC",38.5,https://www.vinted.fr/items/3882085039-nike-dunk-low-light-silver-corduroy?referrer=catalog,https://images1.vinted.net/t/02_00f97_ZaSjPczmSv2JDLtte9bkcBgn/310x430/1702564349.jpeg?s=3501688b53e96bb3c8d66ee4171878e9fd1a32ff,FRANCE,Women
146,Dunk low Nike ,35.0,NIKE,"ROUGE, BLEU",36.5,https://www.vinted.fr/items/3673090560-dunk-low-nike?referrer=catalog,https://images1.vinted.net/t/03_010fa_yuun5BPgpRQjvmgucJSNstV7/310x430/1698422827.jpeg?s=4a294b53f57822d5bf260ab50dd0a76c61fb2ee6,"SENS, FRANCE",Women
147,chaussures nike ,50.0,NIKE,MULTICOLORE,42,https://www.vinted.fr/items/3887731626-chaussures-nike?referrer=catalog,https://images1.vinted.net/t/02_00db0_igfKGztNGUuJGTGiA2aAQbKE/310x430/1702736688.jpeg?s=e36c735c975fdc6ce11f93b7b092c41034e1702e,"QUINÇAY, FRANCE",Women
148,Nike dunk low ,50.0,NIKE,"GRIS, BLANC",40,https://www.vinted.fr/items/3887570025-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_01a04_cgkJTgZdGQKnmyRfHKQnvj16/310x430/1702734316.jpeg?s=832214c5ac4ad14a48dca2e53be980f34b6f516d,"GENNEVILLIERS, FRANCE",Women
149,Dūnk Triplē Pink GS Retro Eu 39,56.0,NIKE,ROSE,39,https://www.vinted.fr/items/3887840364-dunk-triple-pink-gs-retro-eu-39?referrer=catalog,https://images1.vinted.net/t/02_02165_6yobkbwky4AJmUGbAmpmVxcv/310x430/1702738326.jpeg?s=7f17ff9d4533ce8e576b29fab87cb79d247b6b2b,FRANCE,Women
150,Dunk Low Black white Retro Panda 38.5,59.0,NIKE,NOIR,38.5,https://www.vinted.fr/items/3888071417-dunk-low-black-white-retro-panda-385?referrer=catalog,https://images1.vinted.net/t/03_0254b_kbyrdo4jHPmH2ViD4YRsGvaP/310x430/1702742074.jpeg?s=aeb5db0c34aeae87a76ff12fc9ffd7a6330e2cfe,"VINCENNES, FRANCE",Women
151,Nike Dunk Low Grey fog ,180.0,NIKE,"GRIS, BLANC",38.5,https://www.vinted.fr/items/3883111947-nike-dunk-low-grey-fog?referrer=catalog,https://images1.vinted.net/t/02_021fb_TmHLSFZzQ2nifyPsWrcKFTTS/310x430/1702583069.jpeg?s=a0037298d76225d61bbaf9b4eab291593164e935,"ROQUEBRUNE-CAP-MARTIN, FRANCE",Women
152,Nike dunk high ,75.0,NIKE,"BLANC, VIOLET",39,https://www.vinted.fr/items/3880143644-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/03_00483_Te9byxn6nogcC9V3wPsk3Qi1/310x430/1702498370.jpeg?s=93fd67c9d8c6873552e680dc6ae79ef73ea2967f,"ROUBAIX, FRANCE",Women
153,dunk à paillette ,260.0,NIKE,"NOIR, ARGENTÉ",39,https://www.vinted.fr/items/3887672069-dunk-a-paillette?referrer=catalog,https://images1.vinted.net/t/01_011b9_AXVFFLB1tG1DiEXA4rjcoGyi/310x430/1702735807.jpeg?s=4cf71b1bbbbb77de200ab614f6ea66d6a829d66f,"ROMORANTIN-LANTHENAY, FRANCE",Women
