Unnamed: 0,Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
246,Nike Dunk basse Stencil Swoosh,70.0,NIKE,"GRIS, TURQUOISE",44,https://www.vinted.fr/items/3883763594-nike-dunk-basse-stencil-swoosh?referrer=catalog,https://images1.vinted.net/t/01_0064a_12aDiitQBLZxnXyW6TzP9jsw/310x430/1702624833.jpeg?s=4815ca9b08835290a2f33db66cc167f4367ebe1c,"JAILLANS, FRANCE",Men
247,Scarpe sneakers,110.0,NIKE,"GRIS, BLANC","42,5",https://www.vinted.fr/items/3883337471-scarpe-sneakers?referrer=catalog,https://images1.vinted.net/t/02_011e9_8ZbQC5btoSb3WqRXjDJvJ59j/310x430/1702587378.jpeg?s=b07808117e5d61a9c9bfeb8e1eb121fddffe2791,"MONTECALVO IN FOGLIA, ITALIE",Men
248,Nike Dunk betterave ,80.0,NIKE,"BORDEAUX, VIOLET",41,https://www.vinted.fr/items/3887566508-nike-dunk-betterave?referrer=catalog,https://images1.vinted.net/t/01_00e06_ctxxDiiX81FtUMj8zigCgeh9/310x430/1702734263.jpeg?s=21e330846d9b4e452151a99948980ddaa7946d58,"BUSSY-SAINT-GEORGES, FRANCE",Men
249,Dunk Low Purple Court,84.99,NIKE,"BLANC, VIOLET",44,https://www.vinted.fr/items/3887270538-dunk-low-purple-court?referrer=catalog,https://images1.vinted.net/t/01_02634_MBqCKVys6T6pFCELN9hfVTiF/310x430/1702729849.jpeg?s=603b522fdf5f365016fe916836d317b021eec7db,"BRESCIA, ITALIE",Men
250,Dunk low Nike  homme,119.0,NIKE,"GRIS, MARINE",41,https://www.vinted.fr/items/3875871271-dunk-low-nike-homme?referrer=catalog,https://images1.vinted.net/t/01_00ac6_PC9u3hX1hKvgbSe8uEhVwjoc/310x430/1702397946.jpeg?s=cf7b48ba8a32673d3747ec38bc533c6aa97d89d0,"ROISSY-EN-FRANCE, FRANCE",Men
251,Dunk blanche ,80.0,NIKE,BLANC,44,https://www.vinted.fr/items/3889116752-dunk-blanche?referrer=catalog,https://images1.vinted.net/t/03_00af3_G7uvHu3y2no4T4UpH3oVFc8o/310x430/1702767761.jpeg?s=91de6c407eb88d0a48c58e4611e19574eb1b67f6,"AULNAY-SOUS-BOIS, FRANCE",Men
252,Dunk sb powerpuff,330.0,NIKE,"BLEU, JAUNE",44,https://www.vinted.fr/items/3891815445-dunk-sb-powerpuff?referrer=catalog,https://images1.vinted.net/t/03_0092b_o4szxXPp39Go5XWvnAAqAedt/310x430/1702837026.jpeg?s=f17fe58d913bac4f88a7ff78707aaa1758e50582,"WASQUEHAL, FRANCE",Men
253,Nike dunk low rétro red panda ,65.0,NIKE,"NOIR, ROUGE","44,5",https://www.vinted.fr/items/3890278707-nike-dunk-low-retro-red-panda?referrer=catalog,https://images1.vinted.net/t/01_00cd4_MY2br3NKvdMu5TkWQ4owo6Jh/310x430/1702816522.jpeg?s=5944766b408e535e3a4b790c51f5e3d01fff2c4c,"ANDRÉZIEUX-BOUTHÉON, FRANCE",Men
254,Nike dunk low sb powerpuff bubbles ,270.0,NIKE,"BLEU, JAUNE",39,https://www.vinted.fr/items/3887717561-nike-dunk-low-sb-powerpuff-bubbles?referrer=catalog,https://images1.vinted.net/t/03_02031_MkHFME5RAGHbfFF6ukmoNDNq/310x430/1702736478.jpeg?s=d3efe9c6b94c9023a3dcbc86a85d4405db61976b,"BORDEAUX, FRANCE",Men
255,"Nikes low dunk retro maat 48,5 Nieuw!",69.0,NIKE,"NOIR, BLANC","48,5",https://www.vinted.fr/items/3887438141-nikes-low-dunk-retro-maat-485-nieuw?referrer=catalog,https://images1.vinted.net/t/01_01a3d_xweVFJNxJVPUYddiciHPNqYv/310x430/1702732385.jpeg?s=4ef3b80c74fe81fce6a29d2b6a1dc463b198c1be,"AMSTERDAM, PAYS-BAS",Men
256,Nike dunk low light orewood,150.0,NIKE,"BLANC, BEIGE",42,https://www.vinted.fr/items/3884394998-nike-dunk-low-light-orewood?referrer=catalog,https://images1.vinted.net/t/03_01971_ZoQ6ZePYGStyQKrvKEVdPMG4/310x430/1702640088.jpeg?s=80e5b6ebe697a0c659a54b6a06ec97668d4bb2d0,FRANCE,Men
257,Nike Dunk High panda ,50.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3889244715-nike-dunk-high-panda?referrer=catalog,https://images1.vinted.net/t/01_01e0b_jk6FCeBRmwbfKHWA5ueFNzpo/310x430/1702796062.jpeg?s=42dbc6b39b6f64433f192f662d50137264aa4932,"ARDEA, ITALIE",Men
258,Nike Dunk Sb Low Philadelphia Phillies ,140.0,NIKE,BLEU,"40,5",https://www.vinted.fr/items/3759745131-nike-dunk-sb-low-philadelphia-phillies,https://images1.vinted.net/t/01_02116_5eGxnrq86bk5fH8CtGA9rqkr/310x430/1699977578.jpeg?s=08609c86356e14371e266e8bcb0b265ae098c483,FRANCE,Men
259,Nike rose SB Dunk High Run the Jewels taille 44,140.0,NIKE,"NOIR, ROSE",44,https://www.vinted.fr/items/3883622562-nike-rose-sb-dunk-high-run-the-jewels-taille-44?referrer=catalog,https://images1.vinted.net/t/03_00e03_hhH3o6bu3ZmueQvq5b72aFGT/310x430/1702596757.jpeg?s=ef0c69a6c79252601625de3ce872f699ab1180ac,"CLAMART, FRANCE",Men
260,Nike Dunk Low,63.35,NIKE,"BLANC, MARRON",42,https://www.vinted.fr/items/3886584422-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_00f21_AaCNLUFGmmQvj6H6YrFmE1My/310x430/1702718526.jpeg?s=c3810ce32f3f78add042f8a0b0607338f62dad5b,"ABBEVILLE, FRANCE",Men
261,Nḭkḛ Dūnk Lów Abricot Whisper Taille 42,55.0,NIKE,ABRICOT,42,https://www.vinted.fr/items/3885591770-nike-dunk-low-abricot-whisper-taille-42?referrer=catalog,https://images1.vinted.net/t/03_01206_dLCwFfhgLR96JY5hr3UncYV5/310x430/1702663037.jpeg?s=c6b735ad5cb39f8de2d3aede59a419235587d707,"PARIS, FRANCE",Men
262,Nike Dunk Low Rétro Court Purple T.43,110.0,NIKE,"BLANC, VIOLET",43,https://www.vinted.fr/items/3883625055-nike-dunk-low-retro-court-purple-t43?referrer=catalog,https://images1.vinted.net/t/02_0249e_Zv8p5E2o6mTh4dTV3mjSSaT8/310x430/1702596958.jpeg?s=841738cf2f3b679f789efdc925797be80ca3347f,"CHÂTENAY-MALABRY, FRANCE",Men
263,Dunk low UCLA,130.0,NIKE,"BLEU, JAUNE",43,https://www.vinted.fr/items/3883931238-dunk-low-ucla?referrer=catalog,https://images1.vinted.net/t/01_001a6_kzWHa3dy2k4c71tcyoDbgV4m/310x430/1702630974.jpeg?s=c1d8caa89bb5233a7c1a89c0b364bcd79d8f9c27,"PARIS, FRANCE",Men
264,Nike dunk low SB ,31.0,NIKE,"NOIR, VERT FONCÉ",39,https://www.vinted.fr/items/3891400363-nike-dunk-low-sb?referrer=catalog,https://images1.vinted.net/t/01_01907_bJQ5Tjy3AcMXnghnx7XbVrYn/310x430/1702830993.jpeg?s=7004d29a2648c135da35f172141a0e66a7c1d670,"SAN DAMIANO D'ASTI, ITALIE",Men
265,Dunk low rétro ,36.0,NIKE,"GRIS, BLANC",42,https://www.vinted.fr/items/3889708854-dunk-low-retro?referrer=catalog,https://images1.vinted.net/t/03_011cd_3Mr94QuvGoAUM4KA2Y7af6Fo/310x430/1702808934.jpeg?s=6928726090a80179e58a918e20981441f37c3b5c,"VILLENEUVE-D'ASCQ, FRANCE",Men
266,nike dunk high 1985 sp,60.0,NIKE,"ORANGE, BLEU",42,https://www.vinted.fr/items/3888653315-nike-dunk-high-1985-sp?referrer=catalog,https://images1.vinted.net/t/02_0207f_Kz57M6epjqMhAgk4rPiQhVGo/310x430/1702753553.jpeg?s=e38ccf977bbf8ab411f027a5f7b5b0be83dbd2d5,"LYON 06, FRANCE",Men
267,Nike Dunk high ,50.0,NIKE,GRIS,42,https://www.vinted.fr/items/3887712752-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/02_0253c_AYVLvt522mt2TdVarTikfRMB/310x430/1702736406.jpeg?s=f5382527e1cbd7b1ac33179a67d5dd34b47e2ca9,"CHILLY-MAZARIN, FRANCE",Men
268,Nike low dunk ,55.0,NIKE,"BLEU, JAUNE","38,5",https://www.vinted.fr/items/3888796884-nike-low-dunk?referrer=catalog,https://images1.vinted.net/t/01_016b6_zbM2xcmnkcj8inQB5uW2faui/310x430/1702757061.jpeg?s=c2e3b979b1d0afd5a300334378741b1af10365fc,FRANCE,Men
269,Nike dunk,60.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3891596119-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_013cf_bomAaP7HPPLLvudcr1MmJdV9/310x430/1702833812.jpeg?s=001d5580b5f64148c0132c2289249766b5a2d5ba,"SALA CONSILINA, ITALIE",Men
270,Nike Dunk High,75.0,NIKE,NOIR,43,https://www.vinted.fr/items/3889075788-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/03_00c6d_S3zUsg2We4b3bn539eaRKHJi/310x430/1702765713.jpeg?s=5d51cf99ba2bf34e563367d316a3a5a52b4bbb4b,"ORLÉANS, FRANCE",Men
271,Nike dunk ,70.0,NIKE,"BLANC, BORDEAUX","40,5",https://www.vinted.fr/items/3891479233-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_02571_wAe1jipUVsGmHpjMmLQhj1w3/310x430/1702832118.jpeg?s=c556ed2d7b2ea5feac520cd70882a37766c70c52,FRANCE,Men
272,Nike dunks low,50.0,NIKE,"BEIGE, KAKI","42,5",https://www.vinted.fr/items/3887656245-nike-dunks-low?referrer=catalog,https://images1.vinted.net/t/03_00e62_FuVsQKFEVKCqmjA1q94YFJtN/310x430/1702735571.jpeg?s=4ce4996e0da306ba0b720a5ae75c74edf3909c24,"VLAARDINGEN, PAYS-BAS",Men
273,winters eu 44 Dunk Black Low Blanc Panda ,55.0,NIKE,NOIR,44,https://www.vinted.fr/items/3891137570-winters-eu-44-dunk-black-low-blanc-panda?referrer=catalog,https://images1.vinted.net/t/01_02025_U8Qcp7fdFZKEg5L1pV4PfXX9/310x430/1702827377.jpeg?s=c96061e4d731dccfee7feac3d46b09e4eb1639e5,"MIRAMAS, FRANCE",Men
274,Nike Dunk Panda,65.0,NIKE,NOIR,41,https://www.vinted.fr/items/3889167245-nike-dunk-panda?referrer=catalog,https://images1.vinted.net/t/01_01816_aFugLb2JMnzFAiyK2PSX6Hhg/310x430/1702771766.jpeg?s=b6da5f6cb790ee3b2dfe92be2b704f0dac075e0e,"TADIM, PORTUGAL",Men
275,Nike Dunk low Powerpuff girls Blossom,290.0,NIKE,ROSE,42,https://www.vinted.fr/items/3890183539-nike-dunk-low-powerpuff-girls-blossom?referrer=catalog,https://images1.vinted.net/t/03_00d30_cw1JWdwkfMtB5LzgUoEqzo9C/310x430/1702815251.jpeg?s=f3032d0420e5273743797386383b49e1aaf1c53a,"BORDEAUX, FRANCE",Men
276,nike dunk low usc ,70.0,NIKE,"BLANC, BORDEAUX",43,https://www.vinted.fr/items/3888998483-nike-dunk-low-usc?referrer=catalog,https://images1.vinted.net/t/01_01dfe_MoA8WRJvvcTEhN842XwATc2G/310x430/1702762805.jpeg?s=179267f012002ed06b558043a15d096a986673e0,FRANCE,Men
277,Nike Dunk Low Black and White 2022,75.0,NIKE,"NOIR, BLANC",46,https://www.vinted.fr/items/3884416622-nike-dunk-low-black-and-white-2022?referrer=catalog,https://images1.vinted.net/t/02_01c1b_SAU6xk48kdwbUrLn5Vh1iCpu/310x430/1702640497.jpeg?s=149f26386a600867d4e7143499b998cb90c98e9a,"BIOT, FRANCE",Men
278,Nike dunk low bleues taille 44,110.0,NIKE,"BLANC, MARINE",44,https://www.vinted.fr/items/3882904091-nike-dunk-low-bleues-taille-44?referrer=catalog,https://images1.vinted.net/t/01_02492_tvhB55DyEvG43MqemP9e1ozc/310x430/1702579069.jpeg?s=3fb033ab242fa431f393073b2e3630af547a2f13,"PERSAN, FRANCE",Men
279,Nike Dunk Low By You viola,50.0,NIKE,MULTICOLORE,43,https://www.vinted.fr/items/3890306412-nike-dunk-low-by-you-viola?referrer=catalog,https://images1.vinted.net/t/01_01fa9_hKMQKGsH8Aifn2NoBPdfvCvD/310x430/1702817596.jpeg?s=995fe3a7e700d95713f38769c1cd44035a7a9d5b,"ALBINEA, ITALIE",Men
280,Dunk Low Premium Vast Grey,149.99,NIKE,BEIGE,41,https://www.vinted.fr/items/3889712691-dunk-low-premium-vast-grey?referrer=catalog,https://images1.vinted.net/t/03_0096a_aPGWiggmmv8Tm6VVuGWKSeZ8/310x430/1702808987.jpeg?s=13ede0d5b3a544c5eb2f4e626467305e59caceae,"LE GRAU-DU-ROI, FRANCE",Men
281,Nike Dunk Jumbo reverse ,65.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3887534081-nike-dunk-jumbo-reverse?referrer=catalog,https://images1.vinted.net/t/01_025a1_j8QZhwvyKcsKmuokYWVNhp9V/310x430/1702733793.jpeg?s=e142342ac32180e690ca2870389f8d38ba6358fd,"LACROIX-SAINT-OUEN, FRANCE",Men
282,Nike SB Dunk low x The Powerpuff Girls Bubbles,250.0,NIKE,BLEU,42,https://www.vinted.fr/items/3891756971-nike-sb-dunk-low-x-the-powerpuff-girls-bubbles?referrer=catalog,https://images1.vinted.net/t/01_013f2_5u7mCNpMD2UrHkTm4a27NQZC/310x430/1702836148.jpeg?s=c8e3110dbdd94f3c34d15cc8016becadb63dcceb,LUXEMBOURG,Men
283,Ensemble Nike tech,115.0,NIKE,"NOIR, GRIS",XS,https://www.vinted.fr/items/3838467145-ensemble-nike-tech,https://images1.vinted.net/t/02_00193_FKBPHNxa2d94SMp5c2u3mssi/310x430/1701594541.jpeg?s=2cf6b419521fea703d57df5ca75af85e53463b65,FRANCE,Men
284,Nike Dunk Low gris et noir 40,85.0,NIKE,"GRIS, BLANC",40,https://www.vinted.fr/items/3888018274-nike-dunk-low-gris-et-noir-40?referrer=catalog,https://images1.vinted.net/t/01_01f78_YpzaY7WKKFvdAVMQXt83aW4P/310x430/1702741179.jpeg?s=86d63d74c1b1e49d339f325cfbf7f8af18dd8a47,"MARSEILLE, FRANCE",Men
285,Nike dunk hi 1985 n.44,220.0,NIKE,"NOIR, JAUNE",44,https://www.vinted.fr/items/3891775187-nike-dunk-hi-1985-n44?referrer=catalog,https://images1.vinted.net/t/01_00860_s9dWVPdjFi5AaDb3nt52igt6/310x430/1702836657.jpeg?s=7b66c40ea405208b7cbcbf526cd0033000542174,"SETTIMO TORINESE, ITALIE",Men
286,Nike Dunk Bleu Blanc Coast Low size 43,55.0,NIKE,BLEU,43,https://www.vinted.fr/items/3889117151-nike-dunk-bleu-blanc-coast-low-size-43?referrer=catalog,https://images1.vinted.net/t/02_02360_46dzrLkJQi3BwtcTW7s4enjB/310x430/1702767783.jpeg?s=d8f20e947e9e26d7a74caaabe19938fca41a0e63,"NIEUWERKERK AAN DEN IJSSEL, PAYS-BAS",Men
287,Zapatillas Nike Dunk Low Retro,55.0,NIKE,"NOIR, BLANC","42,5",https://www.vinted.fr/items/3856796710-zapatillas-nike-dunk-low-retro?referrer=catalog,https://images1.vinted.net/t/01_0248b_Qm648n7wKAAXmFpJErqAeDpU/310x430/1701975186.jpeg?s=6783353eab6fb5fbed1f816cd0c169b52f0018c9,"ELX/ELCHE, ESPAGNE",Men
288,Nike SB Dunk Low The Powerpuff Girls Blossom,294.0,NIKE,"CORAIL, ROSE",42,https://www.vinted.fr/items/3885571352-nike-sb-dunk-low-the-powerpuff-girls-blossom?referrer=catalog,https://images1.vinted.net/t/02_00e12_V88XyDHsKMVDN96koYY6QQAW/310x430/1702662584.jpeg?s=989d1e7fdb6f3f6d53398e0435fd519bae296692,FRANCE,Men
289,Dunk low ,129.0,NIKE,"NOIR, ROUGE","40,5",https://www.vinted.fr/items/3890905700-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_008c5_5PW7SPKrta8dnZHvTn2nEMvx/310x430/1702824427.jpeg?s=01c14ef2b4e489876bc6b63455b0fccbba573442,FRANCE,Men
290,Nike dunk low,60.0,NIKE,BLEU,44,https://www.vinted.fr/items/3886835410-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00e20_XSVTpYrn2LUamZc2wVuqMvwk/310x430/1702723049.jpeg?s=7a1eed8ded94de16969e512c5a44490e75dcc476,"ANSTAING, FRANCE",Men
291,Nike Dunk Low GS Panda,65.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/3887137470-nike-dunk-low-gs-panda?referrer=catalog,https://images1.vinted.net/t/01_00934_yhHMozhr8YoMtgPzNSqmyXMd/310x430/1702727757.jpeg?s=7c98f3bcff9739186bd54b28765a8813d43028c9,"PORTO, PORTUGAL",Men
292,Nike dunk high rétro (44),75.0,NIKE,"BLANC, ROUGE",44,https://www.vinted.fr/items/3890691036-nike-dunk-high-retro-44?referrer=catalog,https://images1.vinted.net/t/02_02471_97Hw8KsxeVvbsbe1fUg9vCUk/310x430/1702821758.jpeg?s=59512df4ed56ea8f209046931691b7f4d5a7b68a,"BOURG-LÈS-VALENCE, FRANCE",Men
293,Nike SB Dunk Low The Powerpuff Bubbles ,280.0,NIKE,"BLEU, JAUNE",44,https://www.vinted.fr/items/3888344606-nike-sb-dunk-low-the-powerpuff-bubbles?referrer=catalog,https://images1.vinted.net/t/01_00b96_WxF87qjqHuTnSjFtBm6MvJ9n/310x430/1702747046.jpeg?s=dfbadf3a7ec0a47e5fd115009bdb60d5e2ae7dd5,"VIMY, FRANCE",Men
294,Dunk Brazil ,75.0,NIKE,JAUNE,43,https://www.vinted.fr/items/3863439295-dunk-brazil?referrer=catalog,https://images1.vinted.net/t/01_020b1_YnFkeZRKh8S5ZoTLVdiv9yq8/310x430/1702137648.jpeg?s=f74822572f953e4a803c17d960d015c2c4d2200b,"LAIROUX, FRANCE",Men
295,Nike Dunk Low Panda Retro Black and White 40.5,55.0,NIKE,NOIR,"40,5",https://www.vinted.fr/items/3889956459-nike-dunk-low-panda-retro-black-and-white-405?referrer=catalog,https://images1.vinted.net/t/03_0142e_D4kR4a7D9Y8N2TGKtM6Zq1gL/310x430/1702812235.jpeg?s=87d9e01f9b0d90fbccd226da05df613b899181b1,LUXEMBOURG,Men
296,Nike dunk ,80.0,NIKE,"NOIR, BLANC",44,https://www.vinted.fr/items/3890009586-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_00769_cNMet5QLLJwiHpv8NWdaEf2Q/310x430/1702823671.jpeg?s=ffeb0116339df18c0a89e485ea54da31d6278cb2,"SAINTE-GEMMES-SUR-LOIRE, FRANCE",Men
297,Nike Dunk Low Valerian Blue,110.0,NIKE,"BLANC, MARINE","44,5",https://www.vinted.fr/items/3887983779-nike-dunk-low-valerian-blue?referrer=catalog,https://images1.vinted.net/t/02_00e00_Y8zzfN6dNgj9ZV5MQsbhPge9/310x430/1702740611.jpeg?s=ce116ac3b25560b2a145530437349fb8659b5489,PORTUGAL,Men
298,Nike SB Zoom Blazer mid premium ,110.0,NIKE,"ROSE, MOUTARDE",42,https://www.vinted.fr/items/3879133556-nike-sb-zoom-blazer-mid-premium?referrer=catalog,https://images1.vinted.net/t/03_01cba_rPSHVa2nPp5RoLuGhtfMkmV9/310x430/1702481989.jpeg?s=f29cc1e4a8b0f70c7fbd02776db257145d65772f,"ÉVIAN-LES-BAINS, FRANCE",Men
299,Nḭkḛ Dūnk Lów Valerian Blue EU 42,59.66,NIKE,MARINE,42,https://www.vinted.fr/items/3891071343-nike-dunk-low-valerian-blue-eu-42?referrer=catalog,https://images1.vinted.net/t/01_024cc_4cPLV12xkw3D63AS8m6zEzPY/310x430/1702826519.jpeg?s=36c949d72f3c2e7734c47965ae5fbfd5eb2b0bfa,"MADRID, ESPAGNE",Men
300,Nike Dunk Varsity Low White Green EU 47.5,55.0,NIKE,"BLANC, VERT","47,5",https://www.vinted.fr/items/3890691653-nike-dunk-varsity-low-white-green-eu-475?referrer=catalog,https://images1.vinted.net/t/02_0051b_pJJtnfYcLgYnKK9o8E5EBCgg/310x430/1702821766.jpeg?s=fe98c97898506b8391774c71c83971dfc29f6611,LUXEMBOURG,Men
301,nike dunk low hyper cobalt,60.0,NIKE,"NOIR, BLEU",44,https://www.vinted.fr/items/3889000680-nike-dunk-low-hyper-cobalt?referrer=catalog,https://images1.vinted.net/t/02_014dd_w8iHPZ6PCYXXVLUunsUYFwED/310x430/1702762877.jpeg?s=bf15af66dc142574b016612dd25c786a98aafa4b,FRANCE,Men
302,Dunk low tightboot ,179.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3879887188-dunk-low-tightboot?referrer=catalog,https://images1.vinted.net/t/02_021bd_GNhXRaG5oZVHMJXBU4pmMZ9u/310x430/1702494061.jpeg?s=f97f88b2a837ab9e410bbd274b2324c1a3ae4292,"BÉRAT, FRANCE",Men
303,Dunk marron beige taille 44,69.99,NIKE,"BEIGE, MARRON",44,https://www.vinted.fr/items/3889938217-dunk-marron-beige-taille-44?referrer=catalog,https://images1.vinted.net/t/03_01c49_wFCBSzAh4NhzdTTzxJwe6pUt/310x430/1702811995.jpeg?s=4eee2e8c6e01ac351b00477b6617e21d83d3a9cd,"CLERMONT-FERRAND, FRANCE",Men
304,Nike dunk lakers ,65.0,NIKE,"BLANC, JAUNE",45,https://www.vinted.fr/items/3883094058-nike-dunk-lakers?referrer=catalog,https://images1.vinted.net/t/03_021af_LJqpx14saXmAtv51J9UsVeBA/310x430/1702582726.jpeg?s=dfc453e957cc174fd6f04ff0ef56cd1ecc87e636,"LA PLAINE-SAINT-DENIS, FRANCE",Men
305,Nike dunk low sb The Powerpuff Girls Bettercup,250.0,NIKE,"NOIR, VERT","40,5",https://www.vinted.fr/items/3886537718-nike-dunk-low-sb-the-powerpuff-girls-bettercup?referrer=catalog,https://images1.vinted.net/t/02_02033_PuPKzqpG852cP7RZZGD5GJxo/310x430/1702717435.jpeg?s=2e95e4d988b5baeaf8036f0990a4b2b73c85a943,"MARSEILLE, FRANCE",Men
306,Nike Dunk low Free 99 White,100.0,NIKE,"ROUGE, VERT",40,https://www.vinted.fr/items/3891756435-nike-dunk-low-free-99-white?referrer=catalog,https://images1.vinted.net/t/03_00529_UmeJLiz4fcitxHTN2uyJipQ4/310x430/1702836140.jpeg?s=b0e2fc2a79fb5e1c118cc6b43fce5b68c3fdc8d8,"OLBIA, ITALIE",Men
307,Nike dunk low black,,,"NOIR, MULTICOLORE","99,99 €",https://www.vinted.fr/items/3889188498-nike-dunk-low-black-light-silver-mandarin?referrer=catalog,https://images1.vinted.net/t/02_01c0a_A66J5a3jDFSsxnHpRh8fsxhf/310x430/1702774967.jpeg?s=8cb76a2cf762f596150bd9980c3a9eb2d9a5686f,"BIANCAVILLA, ITALIE",Men
308,Sweat Nike Vintage 90’s Big Logo bordado,35.0,NIKE,GRIS,L,https://www.vinted.fr/items/3853104635-sweat-nike-vintage-90s-big-logo-bordado,https://images1.vinted.net/t/02_006db_51TuiPoWMka54tbzw6UnueZs/310x430/1702057028.jpeg?s=a9514bfa9380b58d124a98c3c00d041d8ba05385,"VALENCIA, ESPAGNE",Men
309,Dunk SB Nike personnalisé ,70.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3888961407-dunk-sb-nike-personnalise?referrer=catalog,https://images1.vinted.net/t/03_018d3_oJjoWy4PAvSKVHRgb5XwVKWr/310x430/1702761610.jpeg?s=95d33e48666f4001f6a7b3a0e93b621f222ef4c9,FRANCE,Men
310,Chaussure Nike dunk high panda. ,70.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3880614880-chaussure-nike-dunk-high-panda?referrer=catalog,https://images1.vinted.net/t/01_019bf_4Xo7NS2dnDiGEMYnjUf3cnmt/310x430/1702562834.jpeg?s=2244d94a899d95490dfd4e3cbacb598f10bb1010,"NOISY-LE-SEC, FRANCE",Men
311,Nike Dunk SB Powerpuff Girls - Blue,300.0,NIKE,BLEU,39,https://www.vinted.fr/items/3886535306-nike-dunk-sb-powerpuff-girls-blue?referrer=catalog,https://images1.vinted.net/t/02_00fe4_euqddxAW8z6F9JLeBcPf4dQi/310x430/1702717374.jpeg?s=b2b34e6516e808e9cac32b4c20684c04b1333b8f,"PARIS, FRANCE",Men
312,Nike dunk low rétro ,130.0,NIKE,GRIS,41,https://www.vinted.fr/items/3875000817-nike-dunk-low-retro?referrer=catalog,https://images1.vinted.net/t/02_00770_uavEJvvNhSPQW5PyYVn6ZqGx/310x430/1702385066.jpeg?s=386a9428866f8bf18e183d32c1813d3066b42706,FRANCE,Men
313,Nike dunk low ,90.0,NIKE,"BEIGE, MARRON",40,https://www.vinted.fr/items/3889471174-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_011d9_QSStnaqFGS7n7uTdQtUviuEo/310x430/1702805103.jpeg?s=454ae957ccdbe81dbf32832ea2a7e43127255313,"AREZZO, ITALIE",Men
314,Dunk Low White Black (2021) (W)40.5,53.0,NIKE,"NOIR, BLANC","40,5",https://www.vinted.fr/items/3888932566-dunk-low-white-black-2021-w405?referrer=catalog,https://images1.vinted.net/t/03_00661_TbuXaDfck6UHbH8JGoZegoYW/310x430/1702760735.jpeg?s=d2943bef35d452b9e13fd2ec911eb2b01b08bd7d,BELGIQUE,Men
315,Sneakers nike,110.0,NIKE,ROUGE,41,https://www.vinted.fr/items/3749972106-sneakers-nike?referrer=catalog,https://images1.vinted.net/t/03_01ea6_14996TqjTHGvAUeUoZLDDbUQ/310x430/1699804148.jpeg?s=6aeb3da8d54e6cc47418897879f0571b958b71fd,"SAINT-MÉDARD-EN-JALLES, FRANCE",Men
316,Nike dunk olive 42 adidas campus jordan ,79.0,NIKE,KAKI,42,https://www.vinted.fr/items/3888820556-nike-dunk-olive-42-adidas-campus-jordan?referrer=catalog,https://images1.vinted.net/t/02_002a5_PbE6zZRsuKuxDnUE4gZR3ECs/310x430/1702757651.jpeg?s=4b1720c1fef28db95c7f5693b8f638925801db88,"ALTAMURA, ITALIE",Men
317,Nike Dunk SB Low Retro EU 40,59.68,NIKE,GRIS,40,https://www.vinted.fr/items/3887944543-nike-dunk-sb-low-retro-eu-40?referrer=catalog,https://images1.vinted.net/t/02_00ccd_DVKEgreGydCyyPqu1dzZhbQW/310x430/1702739977.jpeg?s=26a97823134e1c2c087e217c8ee81019dbbf6109,"MADRID, ESPAGNE",Men
318,Dunk Low,79.0,NIKE,"BLANC, BLEU",45,https://www.vinted.fr/items/3889551979-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_0100f_yGsmViw2H68bmTvaiXMHAwAq/310x430/1702806556.jpeg?s=de4ca585c0586c396c9d7bd39abf52b5f9ef8382,"LIMONEST, FRANCE",Men
319,Nike dunk Low union,205.0,NIKE,"TURQUOISE, MULTICOLORE","47,5",https://www.vinted.fr/items/3884820764-nike-dunk-low-union?referrer=catalog,https://images1.vinted.net/t/01_0260a_9DXDbgUXZXAieTkeMNau7ypx/310x430/1702654029.jpeg?s=1f6594ae8f4f8791cf57c8693b46f10ba4764fe1,FRANCE,Men
320,dunk low panda,70.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3889988965-dunk-low-panda?referrer=catalog,https://images1.vinted.net/t/03_007f1_RhQMcnx65unUVimsm8aroNTo/310x430/1702812663.jpeg?s=bb6355549957b7c9fa7fe0602797cd08d531d232,"SAINT-NAZAIRE, FRANCE",Men
