Unnamed: 0,Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender,Approximate Carbon Footprint (kg CO2),Approximative Carbon Print from Ordering on Nike (kg CO2/ton),Carbon Profit (kg CO2),Average price of the product on Nike,Profit Made
29,Air max 90 triple black,75.0,NIKE,NOIR,"44,5",https://www.vinted.fr/items/3873417746-air-max-90-triple-black?referrer=catalog,https://images1.vinted.net/t/01_021bd_YQgaaPTLRZNXP6UyVybksga8/310x430/1702328432.jpeg?s=1380c27fb315520a8f5c989c196a4d433f277b69,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,40.88870967741933
222,Nike Dunk Low léopard taille 43 ,75.0,NIKE,ORANGE,43,https://www.vinted.fr/items/3882286300-nike-dunk-low-leopard-taille-43?referrer=catalog,https://images1.vinted.net/t/02_01999_5SaKBhknvsaMfcMVEBmqkGxS/310x430/1702567725.jpeg?s=5924782de43eb51458c89ca62f6ff397126f8e3f,"FONTOY, FRANCE",Men,54.34264242009743,405,350.65735757990257,115.88870967741933,40.88870967741933
372,NIKE sb Dunk High Pro QS,75.0,NIKE,NOIR,40,https://www.vinted.fr/items/3764598534-nike-sb-dunk-high-pro-qs?referrer=catalog,https://images1.vinted.net/t/01_00a08_Gg1PWKWGJUnJtrr5NUWnYYN1/310x430/1700069929.jpeg?s=7d1fd7fb61abc74fb01f889cf512a70d38147774,BELGIQUE,Men,51.83360132251926,405,353.16639867748074,115.88870967741933,40.88870967741933
377,Nike dunk ,75.0,NIKE,"BLANC, ROSE","42,5",https://www.vinted.fr/items/3876508616-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_01b36_GF8bwvEUtwnYigDh3uC9VABS/310x430/1702408136.jpeg?s=274af2dbd5a375403fb4691f633835175b876a2f,"VILLEFONTAINE, FRANCE",Men,83.67547529592773,405,321.32452470407225,115.88870967741933,40.88870967741933
936,Nike Dunk Low Syracuse  41,75.0,NIKE,"BLANC, ORANGE",41,https://www.vinted.fr/items/3877262749-nike-dunk-low-syracuse-41?referrer=catalog,https://images1.vinted.net/t/02_0203e_s3e83GihK8RiKCCJKyC7aF1R/310x430/1702427301.jpeg?s=154cbeb6d762a6d5f80e9153e3b09eebefc951ea,"PARIS, FRANCE",Women,0.0888444020338186,405,404.9111555979662,115.88870967741933,40.88870967741933
919,Nike Dunk low noir et orange taille 41,75.0,NIKE,"NOIR, MOUTARDE",41,https://www.vinted.fr/items/3885594430-nike-dunk-low-noir-et-orange-taille-41?referrer=catalog,https://images1.vinted.net/t/02_01fdc_EakVJGo7RsRdY5pJtFcHHyiu/310x430/1702663125.jpeg?s=c178b86e320bd391f23d56c27c791d9e6d797e5f,"GENILAC, FRANCE",Women,81.26315903647257,405,323.7368409635274,115.88870967741933,40.88870967741933
237,Nike dunk low ,75.0,NIKE,"ROSE, TURQUOISE",38,https://www.vinted.fr/items/3884502341-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_01c40_24YfPcjkt2yH5yMu2bsVFUoA/310x430/1702642103.jpeg?s=961334e5a067f85ac7d0b0d249f5a5d59bdcbef2,"SANDILLON, FRANCE",Women,22.977670360544117,405,382.0223296394559,115.88870967741933,40.88870967741933
208,Dunk low ,75.0,NIKE,"NOIR, GRIS",39,https://www.vinted.fr/items/3880761992-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_013ac_yedRFxA8udmxFMNHVQXdtitF/310x430/1702538394.jpeg?s=fb78edf0c31f60a8ff1867a11dd6a951e0a96297,"ANNEMASSE, FRANCE",Women,83.1977845757869,405,321.8022154242131,115.88870967741933,40.88870967741933
609,nike dunk,75.0,NIKE,NOIR,39,https://www.vinted.fr/items/3889606665-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_00839_scvUCEbGhRB6GdbM3rbCEzUe/310x430/1702807429.jpeg?s=d714f8701c3394b4b9747b7d678f65b25c50f049,"MAGNÉ, FRANCE",Men,71.34463442934882,405,333.65536557065116,115.88870967741933,40.88870967741933
575,Classic and charming Nike Dunk Low,75.0,NIKE,MARRON,38,https://www.vinted.fr/items/3886372513-classic-and-charming-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_002d6_VUFhBd5MzMbUeytodZgNpmnH/310x430/1702710970.jpeg?s=1267bdfd4603a60381a97b9a4a1f853558425766,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,40.88870967741933
323,Nike Dunk Low,75.0,NIKE,"BLANC, LILA",39,https://www.vinted.fr/items/3873329726-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_017c6_aMCCSnj47NWYzH6aggYqP6qx/310x430/1702327162.jpeg?s=113e6b85570ef0d2e160446ac2640a9db473e6be,"OSTRICOURT, FRANCE",Women,36.859532980115965,405,368.14046701988406,115.88870967741933,40.88870967741933
467,Sneakers Nike Dunk,75.0,NIKE,"GRIS, BLANC",42,https://www.vinted.fr/items/3855532953-sneakers-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_025bb_af3XmLnqGNcJSdarFnEEuYBK/310x430/1701955721.jpeg?s=c739c767fad4ae91e2e8b63e11c21eca71f06c9b,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,40.88870967741933
36,Dunk orange neuff ,75.0,NIKE,ORANGE,39,https://www.vinted.fr/items/3876274761-dunk-orange-neuff?referrer=catalog,https://images1.vinted.net/t/01_00466_5hBKRJwaDCxN8Yxbg2iZvzNW/310x430/1702404298.jpeg?s=0b87768a976259ea896b3243bfdb2c0fcf8552cb,"SAINT-DENIS, FRANCE",Women,1.7629992640181857,405,403.23700073598184,115.88870967741933,40.88870967741933
294,Classic and charming Nike Dunk Low,75.0,NIKE,MARRON,39,https://www.vinted.fr/items/3886372517-classic-and-charming-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_0023b_LCJSphBBwPaKqhirfx8uU7zM/310x430/1702710970.jpeg?s=96fe289522aa44e6e6f66534a65f13ae70a556ea,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,40.88870967741933
894,Nike dunk ,75.0,NIKE,"BORDEAUX, VIOLET",44,https://www.vinted.fr/items/3867830138-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_0222b_RpzyRMnvjDszCBSm5m6XmFat/310x430/1702223113.jpeg?s=a5a072f866b22e4345104c1ae5e79fa0e2301a89,"MÉRIGNAC, FRANCE",Men,100.27623688253018,405,304.72376311746984,115.88870967741933,40.88870967741933
578,Nike Dunk low noir et orange taille 41,75.0,NIKE,"NOIR, MOUTARDE",41,https://www.vinted.fr/items/3885594430-nike-dunk-low-noir-et-orange-taille-41?referrer=catalog,https://images1.vinted.net/t/02_01fdc_EakVJGo7RsRdY5pJtFcHHyiu/310x430/1702663125.jpeg?s=c178b86e320bd391f23d56c27c791d9e6d797e5f,"GENILAC, FRANCE",Women,81.26315903647257,405,323.7368409635274,115.88870967741933,40.88870967741933
804,Nike dunk ,75.0,NIKE,"BLANC, BLEU",44,https://www.vinted.fr/items/3847447234-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_01bbb_MNwnwnzUovg3sFNVoSs4Fhdq/310x430/1701770433.jpeg?s=9cb400e6edb5bd5059bfc46eca012944a81b4574,"FOS-SUR-MER, FRANCE",Men,126.92808104989113,405,278.07191895010885,115.88870967741933,40.88870967741933
681,"Nike dunk 37,5",75.0,NIKE,"BLANC, BORDEAUX",37.5,https://www.vinted.fr/items/3869189949-nike-dunk-375?referrer=catalog,https://images1.vinted.net/t/03_02254_tJPqgSEMz4rZXt9fqK8sQCYN/310x430/1702236957.jpeg?s=ff5c4a745112daf709575c9f44b78e8e37482bd0,"PARIS, FRANCE",Women,0.0888444020338186,405,404.9111555979662,115.88870967741933,40.88870967741933
319,nike dunk low grey 39,75.0,NIKE,GRIS,39,https://www.vinted.fr/items/3887686459-nike-dunk-low-grey-39?referrer=catalog,https://images1.vinted.net/t/02_02480_UUrCshipkffrwemD5rJUQJCw/310x430/1702736019.jpeg?s=a42760a28ade827a5d0f47b4e3c52675b260719b,BELGIQUE,Women,51.83360132251926,405,353.16639867748074,115.88870967741933,40.88870967741933
676,Paire de Nike dunk,75.0,NIKE,"BLANC, VIOLET",40.5,https://www.vinted.fr/items/3884812821-paire-de-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_01814_bVnA81VVgTe5RYQQBEXqMYas/310x430/1702647690.jpeg?s=cfccb40ffa016a43f907a21ce2231189d68b9f07,"CORBEIL-ESSONNES, FRANCE",Women,5.727406594267245,405,399.2725934057328,115.88870967741933,40.88870967741933
882,Nike Dunk high ,75.0,NIKE,"NOIR, ROUGE",42,https://www.vinted.fr/items/3874108675-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_017a0_aQgRNf9mKeureWmp3Y9Kvp34/310x430/1702730823.jpeg?s=121d7a942a554bdabf293a7a2329bd376f6ad0b5,"RENNES, FRANCE",Men,61.86869292400289,405,343.1313070759971,115.88870967741933,40.88870967741933
804,"Nike dunk low jade/bleu clair en taille 37,5",75.0,NIKE,"BLANC, BLEU CLAIR",37.5,https://www.vinted.fr/items/3667915861-nike-dunk-low-jadebleu-clair-en-taille-375?referrer=catalog,https://images1.vinted.net/t/03_0083b_xN7pBcH1jq5GeFs9gYdUdVer/310x430/1702641435.jpeg?s=a908eee464f3629d25a4efc06bd35ffb586ddbcc,"ERNAGE, BELGIQUE",Women,51.07332156700648,405,353.9266784329935,115.88870967741933,40.88870967741933
806,Nike dunk low retro hyper cobalt bleu royale et noir ,75.0,NIKE,"NOIR, BLEU",36.5,https://www.vinted.fr/items/3878212289-nike-dunk-low-retro-hyper-cobalt-bleu-royale-et-noir?referrer=catalog,https://images1.vinted.net/t/03_00e83_cy51L8DNMMUx2VXt3detC3TE/310x430/1702468637.jpeg?s=75b7f1ae156c8c1315fe3449c0e7fa379920530d,"ARRAS, FRANCE",Women,32.49486521809584,405,372.5051347819042,115.88870967741933,40.88870967741933
690,Dunk x off white green,75.0,NIKE,"BLANC, VERT",43,https://www.vinted.fr/items/3886791125-dunk-x-off-white-green?referrer=catalog,https://images1.vinted.net/t/01_00c59_RpPkKiVTSNuxQDohbMvviAMh/310x430/1702722343.jpeg?s=1a115bbacfbeb5593785d9deae55320d58b0b4f4,"VOIRON, FRANCE",Men,91.90817615210483,405,313.09182384789517,115.88870967741933,40.88870967741933
859,Nike Dunk ,75.0,NIKE,"NOIR, TURQUOISE",43,https://www.vinted.fr/items/3864834526-nike-dunk?referrer=catalog,https://images1.vinted.net/t/01_012d9_pfkTSgfCBQAs3jzdLFzKna6e/310x430/1702160370.jpeg?s=81a1ae1fcc50ad75bed312dd9cc00422b6fcc897,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,40.88870967741933
550,Nike dunk low 42.5 yellow/black/white,75.0,NIKE,"BLANC, JAUNE","42,5",https://www.vinted.fr/items/3886199902-nike-dunk-low-425-yellowblackwhite?referrer=catalog,https://images1.vinted.net/t/03_006e4_XhJDdN7ZNb4TFAmQYz8exLA7/310x430/1702679790.jpeg?s=710699c56e8863e363212bec9b38b6c4593561a2,"ALMERE, PAYS-BAS",Men,89.40017196593149,405,315.59982803406854,115.88870967741933,40.88870967741933
813,Dunk orange neuff ,75.0,NIKE,ORANGE,39,https://www.vinted.fr/items/3876274761-dunk-orange-neuff?referrer=catalog,https://images1.vinted.net/t/01_00466_5hBKRJwaDCxN8Yxbg2iZvzNW/310x430/1702404298.jpeg?s=0b87768a976259ea896b3243bfdb2c0fcf8552cb,"SAINT-DENIS, FRANCE",Women,1.7629992640181857,405,403.23700073598184,115.88870967741933,40.88870967741933
586,Dunk nike high ,75.0,NIKE,"VERT, MARRON",37.5,https://www.vinted.fr/items/3875788784-dunk-nike-high?referrer=catalog,https://images1.vinted.net/t/03_00dd3_Sdd3rgHMCgBninopC3iikpB5/310x430/1702396614.jpeg?s=2eaceb32a2a9e9fb9637e54c1eed3797113f38e6,"LOUVRES, FRANCE",Women,4.781667743200598,405,400.2183322567994,115.88870967741933,40.88870967741933
798,Dunk Low Retro Black White,75.0,NIKE,"NOIR, BLANC","42,5",https://www.vinted.fr/items/3890809758-dunk-low-retro-black-white?referrer=catalog,https://images1.vinted.net/t/02_00e6a_WyqBuP3mP8T5S2mBpuhkaBEj/310x430/1702823231.jpeg?s=9b01b662d6cf277e60a6eeb6fb233e20f2735363,"MADRID, ESPAGNE",Men,210.593392494884,405,194.406607505116,115.88870967741933,40.88870967741933
799,Nike dunk ,75.0,NIKE,"BLANC, BLEU",44,https://www.vinted.fr/items/3847447234-nike-dunk?referrer=catalog,https://images1.vinted.net/t/02_01bbb_MNwnwnzUovg3sFNVoSs4Fhdq/310x430/1701770433.jpeg?s=9cb400e6edb5bd5059bfc46eca012944a81b4574,"FOS-SUR-MER, FRANCE",Men,126.92808104989113,405,278.07191895010885,115.88870967741933,40.88870967741933
183,Nike dunk low,75.0,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/3883288114-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_00ed8_Kb4mYeGAo3GbHMTrhRyFtvXb/310x430/1702586394.jpeg?s=ea3da6f33a88c30dae37c8745f6e57693af6a2fc,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,40.88870967741933
239,Nike dunk low retro hyper cobalt bleu royale et noir ,75.0,NIKE,"NOIR, BLEU",36.5,https://www.vinted.fr/items/3878212289-nike-dunk-low-retro-hyper-cobalt-bleu-royale-et-noir?referrer=catalog,https://images1.vinted.net/t/03_00e83_cy51L8DNMMUx2VXt3detC3TE/310x430/1702468637.jpeg?s=75b7f1ae156c8c1315fe3449c0e7fa379920530d,"ARRAS, FRANCE",Women,32.49486521809584,405,372.5051347819042,115.88870967741933,40.88870967741933
746,Nike Dunk grises ,75.0,NIKE,"GRIS, BLANC",39,https://www.vinted.fr/items/3864541904-nike-dunk-grises?referrer=catalog,https://images1.vinted.net/t/02_0073c_aUZEVZ1dvfs8o6dZFsReaofn/310x430/1702154022.jpeg?s=6bbcab6237aca835a27972b491766d3a3af77397,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,40.88870967741933
204,Dunk rose ,75.0,NIKE,ROSE,37.5,https://www.vinted.fr/items/3888356203-dunk-rose?referrer=catalog,https://images1.vinted.net/t/02_023f6_qn7RHd3L3SAN9W9i3gRQPn5e/310x430/1702747265.jpeg?s=4fd296a45988482ef4cb77adc95ffb4daf40df9a,"AJACCIO, FRANCE",Women,183.50868360004506,405,221.49131639995494,115.88870967741933,40.88870967741933
595,Dunk low next nature ,75.0,NIKE,MOUTARDE,37.5,https://www.vinted.fr/items/3885071922-dunk-low-next-nature?referrer=catalog,https://images1.vinted.net/t/01_011cc_BQhTat9PJ1GjsK9u5PPGQnup/310x430/1702652279.jpeg?s=a317289bdeede12bf339c67e4fe81f3af6805c2d,"LE VÉSINET, FRANCE",Women,3.298561006968145,405,401.70143899303184,115.88870967741933,40.88870967741933
618,Dunk low next nature ,75.0,NIKE,MOUTARDE,37.5,https://www.vinted.fr/items/3885071922-dunk-low-next-nature?referrer=catalog,https://images1.vinted.net/t/01_011cc_BQhTat9PJ1GjsK9u5PPGQnup/310x430/1702652279.jpeg?s=a317289bdeede12bf339c67e4fe81f3af6805c2d,"LE VÉSINET, FRANCE",Women,3.298561006968145,405,401.70143899303184,115.88870967741933,40.88870967741933
269,Dunk low,75.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/3883466791-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_02470_akPRsbkgBAkoVydQT18ZDdbt/310x430/1702590434.jpeg?s=a882c21e6582f2f4f986dae8d6bd5247c70dd982,"LILLERS, FRANCE",Women,37.94700399662093,405,367.05299600337906,115.88870967741933,40.88870967741933
334,Nike Dunk safari,75.0,NIKE,MULTICOLORE,36,https://www.vinted.fr/items/3886891745-nike-dunk-safari?referrer=catalog,https://images1.vinted.net/t/02_015a8_zZNbaGus5X1Qro17SVb2Rvbr/310x430/1702723928.jpeg?s=f61548ae46df52da162079f2b4dd6ae1641bd0fc,"NEMOURS, FRANCE",Women,14.035746329483793,405,390.9642536705162,115.88870967741933,40.88870967741933
749,Nike Dunk loe Two Tone Grey ,75.0,NIKE,"GRIS, BLANC",42,https://www.vinted.fr/items/3891054975-nike-dunk-loe-two-tone-grey?referrer=catalog,https://images1.vinted.net/t/02_017ac_GckRaF5Mn1sX7on36yhdAu1w/310x430/1702826312.jpeg?s=43914fca088e207977c1e62dd98be335a0d3ce55,"LAS ROZAS DE MADRID, ESPAGNE",Men,210.3119791407412,405,194.6880208592588,115.88870967741933,40.88870967741933
453,"Nike dunk low jade/bleu clair en taille 37,5",75.0,NIKE,"BLANC, BLEU CLAIR",37.5,https://www.vinted.fr/items/3667915861-nike-dunk-low-jadebleu-clair-en-taille-375?referrer=catalog,https://images1.vinted.net/t/03_0083b_xN7pBcH1jq5GeFs9gYdUdVer/310x430/1702641435.jpeg?s=a908eee464f3629d25a4efc06bd35ffb586ddbcc,"ERNAGE, BELGIQUE",Women,51.07332156700648,405,353.9266784329935,115.88870967741933,40.88870967741933
602,Dunk nike high ,75.0,NIKE,"VERT, MARRON",37.5,https://www.vinted.fr/items/3875788784-dunk-nike-high?referrer=catalog,https://images1.vinted.net/t/03_00dd3_Sdd3rgHMCgBninopC3iikpB5/310x430/1702396614.jpeg?s=2eaceb32a2a9e9fb9637e54c1eed3797113f38e6,"LOUVRES, FRANCE",Women,4.781667743200598,405,400.2183322567994,115.88870967741933,40.88870967741933
1002,Dunk x off white green,75.0,NIKE,"BLANC, VERT",43,https://www.vinted.fr/items/3886791125-dunk-x-off-white-green?referrer=catalog,https://images1.vinted.net/t/01_00c59_RpPkKiVTSNuxQDohbMvviAMh/310x430/1702722343.jpeg?s=1a115bbacfbeb5593785d9deae55320d58b0b4f4,"VOIRON, FRANCE",Men,91.90817615210483,405,313.09182384789517,115.88870967741933,40.88870967741933
712,"Nike dunk 37,5",75.0,NIKE,"BLANC, BORDEAUX",37.5,https://www.vinted.fr/items/3869189949-nike-dunk-375?referrer=catalog,https://images1.vinted.net/t/03_02254_tJPqgSEMz4rZXt9fqK8sQCYN/310x430/1702236957.jpeg?s=ff5c4a745112daf709575c9f44b78e8e37482bd0,"PARIS, FRANCE",Women,0.0888444020338186,405,404.9111555979662,115.88870967741933,40.88870967741933
152,Nike dunk high ,75.0,NIKE,"BLANC, VIOLET",39,https://www.vinted.fr/items/3880143644-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/03_00483_Te9byxn6nogcC9V3wPsk3Qi1/310x430/1702498370.jpeg?s=93fd67c9d8c6873552e680dc6ae79ef73ea2967f,"ROUBAIX, FRANCE",Women,42.5013796944758,405,362.4986203055242,115.88870967741933,40.88870967741933
443,Nike Dunk Low Panda 🌿,75.0,NIKE,"NOIR, BLANC",45,https://www.vinted.fr/items/3890616690-nike-dunk-low-panda?referrer=catalog,https://images1.vinted.net/t/01_01f95_TVbBTuigaCuxvidRgHQ7XT3Q/310x430/1702820829.jpeg?s=a0120df1e9a0bf8484c035e061ec7c981532f01c,"VILASSAR DE MAR, ESPAGNE",Men,163.37444073905016,405,241.62555926094984,115.88870967741933,40.88870967741933
283,Nike dunk Low,75.0,NIKE,TURQUOISE,40.5,https://www.vinted.fr/items/3877746852-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_010e7_mm7sS6ZgUmcceZctcDeigTA2/310x430/1702461348.jpeg?s=96f62459a08b5e637e141408c8d84bda03e56e3a,ITALIE,Women,211.5912481093571,405,193.4087518906429,115.88870967741933,40.88870967741933
708,Paire de Nike dunk,75.0,NIKE,"BLANC, VIOLET",40.5,https://www.vinted.fr/items/3884812821-paire-de-nike-dunk?referrer=catalog,https://images1.vinted.net/t/03_01814_bVnA81VVgTe5RYQQBEXqMYas/310x430/1702647690.jpeg?s=cfccb40ffa016a43f907a21ce2231189d68b9f07,"CORBEIL-ESSONNES, FRANCE",Women,5.727406594267245,405,399.2725934057328,115.88870967741933,40.88870967741933
649,Nike Dunk high retro ,75.0,NIKE,"GRIS, BORDEAUX",45,https://www.vinted.fr/items/3889952015-nike-dunk-high-retro?referrer=catalog,https://images1.vinted.net/t/02_0012d_ty9rR34oU5HcSJf6KUvipjkq/310x430/1702812176.jpeg?s=e6387a97086ea20bd1427fc6802a9ebe93080299,"POZUELO DE ALARCON, ESPAGNE",Men,211.03836096955015,405,193.96163903044985,115.88870967741933,40.88870967741933
929,Nike dunk low,75.0,NIKE,NOIR,41,https://www.vinted.fr/items/3885836923-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_00149_1wLrvXfrz3YLw49mPSyHcwjn/310x430/1702668917.jpeg?s=5eb0c55a237f0bacdbfd194366ae043cc47dafed,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,40.88870967741933
794,Dunk low ,78.0,NIKE,"BEIGE, KAKI",38,https://www.vinted.fr/items/3326050330-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_01180_6224m1SRU7WdjDU78WzKYPFL/310x430/1691435415.jpeg?s=4af985e388b45b62140de447196899e2a8c1d9b3,"GRENOBLE, FRANCE",Women,96.42294780386588,405,308.5770521961341,115.88870967741933,37.88870967741933
890,Nike Dunk Low Homer Simpson,78.0,NIKE,"BLEU, JAUNE",38,https://www.vinted.fr/items/3887048945-nike-dunk-low-homer-simpson?referrer=catalog,https://images1.vinted.net/t/01_013df_NCt79r5tq3KTDRdNapJLtzbo/310x430/1702726365.jpeg?s=372b55ea887211a132077b7f72842946a57fa9ff,"MONTROUGE, FRANCE",Women,0.9675507777423686,405,404.03244922225764,115.88870967741933,37.88870967741933
501,Nike Dunk Rose ,78.0,NIKE,"BLANC, ROSE",37,https://www.vinted.fr/items/3880529939-nike-dunk-rose?referrer=catalog,https://images1.vinted.net/t/01_019c5_6tXCvhbehHkLzRAczPjR4k4p/310x430/1702506455.jpeg?s=b3aaf5f75ada24955ff0d2ecdf71b8c900771f4d,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,37.88870967741933
118,Nike Dunk High,78.0,NIKE,"BLANC, BEIGE",41,https://www.vinted.fr/items/3880131367-nike-dunk-high?referrer=catalog,https://images1.vinted.net/t/01_0165b_eEGWJYoJg32KTMLfku4fNFih/310x430/1702498161.jpeg?s=f659015919fa3b54430630feb13988f973048517,"BEAUCROISSANT, FRANCE",Women,91.37154976401948,405,313.6284502359805,115.88870967741933,37.88870967741933
205,dưnk low medium curry 43,78.0,NIKE,BEIGE,43,https://www.vinted.fr/items/3889449005-dunk-low-medium-curry-43?referrer=catalog,https://images1.vinted.net/t/02_008c0_MAnunDLSXAPPBr9m9JVFjPxV/310x430/1702804649.jpeg?s=5bb7705c00fe6a046919982fa413e57c511f39a4,"LONRAI, FRANCE",Men,35.16744432970427,405,369.83255567029573,115.88870967741933,37.88870967741933
177,dưnk low medium curry 42,78.0,NIKE,"BLANC, BEIGE",42,https://www.vinted.fr/items/3889475209-dunk-low-medium-curry-42?referrer=catalog,https://images1.vinted.net/t/02_019c8_EUras9doXmyTee1LZXZZUpgX/310x430/1702805183.jpeg?s=1536de862d92ee49616b72814eb62bd401d9c4d2,"SALON-DE-PROVENCE, FRANCE",Men,123.42869853689716,405,281.5713014631028,115.88870967741933,37.88870967741933
144,dưnk low medium curry 46,78.0,NIKE,BEIGE,46,https://www.vinted.fr/items/3889469320-dunk-low-medium-curry-46?referrer=catalog,https://images1.vinted.net/t/03_0203e_2R3EphD6nvz4qeKQrsoXB9oB/310x430/1702805066.jpeg?s=7c2f26b25c2d9e1d5605cf497b2f607b76cf1447,"SALON-DE-PROVENCE, FRANCE",Men,123.42869853689716,405,281.5713014631028,115.88870967741933,37.88870967741933
626,Nike Dunk Low Homer Simpson,78.0,NIKE,"BLEU, JAUNE",38,https://www.vinted.fr/items/3887048945-nike-dunk-low-homer-simpson?referrer=catalog,https://images1.vinted.net/t/01_013df_NCt79r5tq3KTDRdNapJLtzbo/310x430/1702726365.jpeg?s=372b55ea887211a132077b7f72842946a57fa9ff,"MONTROUGE, FRANCE",Women,0.9675507777423686,405,404.03244922225764,115.88870967741933,37.88870967741933
903,Nike Dunk Low Homer Simpson,78.0,NIKE,"BLEU, JAUNE",38,https://www.vinted.fr/items/3887048945-nike-dunk-low-homer-simpson?referrer=catalog,https://images1.vinted.net/t/01_013df_NCt79r5tq3KTDRdNapJLtzbo/310x430/1702726365.jpeg?s=372b55ea887211a132077b7f72842946a57fa9ff,"MONTROUGE, FRANCE",Women,0.9675507777423686,405,404.03244922225764,115.88870967741933,37.88870967741933
393,Nike Zoom Air Delta Force ,79.0,NIKE,"BLANC, ROUGE","44,5",https://www.vinted.fr/items/3877194839-nike-zoom-air-delta-force?referrer=catalog,https://images1.vinted.net/t/01_011c3_CeaTsNv6gwAU5pmaWtx2o4xS/310x430/1702422302.jpeg?s=bb40aaeb8ffd6943e3c1bd83061b9068df54a66d,FRANCE,Men,50.58615778249138,405,354.4138422175086,115.88870967741933,36.88870967741933
106,Nike Dunk low ,79.0,NIKE,"BLANC, BORDEAUX",38,https://www.vinted.fr/items/3880188854-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_01e1b_3iD2nq8cnfVbyTVMsb6epWbr/310x430/1702499136.jpeg?s=bf75745b943f495790a5995dd55975f4a4e263b4,"AMIENS, FRANCE",Women,23.093687193785208,405,381.90631280621477,115.88870967741933,36.88870967741933
406,Nike Dunk Low Twist taille 38 neuf authentique ,79.0,NIKE,JAUNE,38,https://www.vinted.fr/items/3887211725-nike-dunk-low-twist-taille-38-neuf-authentique?referrer=catalog,https://images1.vinted.net/t/03_025f2_4gJXJGJM4Z94n7ZXGQecL5Ru/310x430/1702728931.jpeg?s=3275cb1cf4f1ae0ce16badb1c55ada2f5fdaf2c8,FRANCE,Women,50.58615778249138,405,354.4138422175086,115.88870967741933,36.88870967741933
907,Baskets Nike Dunk Low ,79.0,NIKE,"GRIS, VERT",47,https://www.vinted.fr/items/3889776149-baskets-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/03_01f59_BWz75TPVxVmnoLfEyXHXacKU/310x430/1702809850.jpeg?s=4efc440977cd79ab10175726dab0080174182b5c,"ROHAN, FRANCE",Men,77.49930064296268,405,327.5006993570373,115.88870967741933,36.88870967741933
318,Dunk Low,79.0,NIKE,"BLANC, BLEU",45,https://www.vinted.fr/items/3889551979-dunk-low?referrer=catalog,https://images1.vinted.net/t/01_0100f_yGsmViw2H68bmTvaiXMHAwAq/310x430/1702806556.jpeg?s=de4ca585c0586c396c9d7bd39abf52b5f9ef8382,"LIMONEST, FRANCE",Men,76.46310557959663,405,328.53689442040337,115.88870967741933,36.88870967741933
818,Nike Dunk low ,79.0,NIKE,"BLANC, BORDEAUX",38,https://www.vinted.fr/items/3880188854-nike-dunk-low?referrer=catalog,https://images1.vinted.net/t/02_01e1b_3iD2nq8cnfVbyTVMsb6epWbr/310x430/1702499136.jpeg?s=bf75745b943f495790a5995dd55975f4a4e263b4,"AMIENS, FRANCE",Women,23.093687193785208,405,381.90631280621477,115.88870967741933,36.88870967741933
316,Nike dunk olive 42 adidas campus jordan ,79.0,NIKE,KAKI,42,https://www.vinted.fr/items/3888820556-nike-dunk-olive-42-adidas-campus-jordan?referrer=catalog,https://images1.vinted.net/t/02_002a5_PbE6zZRsuKuxDnUE4gZR3ECs/310x430/1702757651.jpeg?s=4b1720c1fef28db95c7f5693b8f638925801db88,"ALTAMURA, ITALIE",Men,286.0089023302334,405,118.99109766976659,115.88870967741933,36.88870967741933
