Title;Price;Brand;Color;Size;Link;Image Source;Localisation;Gender;Approximate Carbon Footprint (kg CO2);Approximative Carbon Print from Ordering on Nike (kg CO2/ton);Carbon Profit (kg CO2);Average price of the product on Nike;Profit Made;
Nike blazer;10.0;NIKE;GRIS, BLANC;37.5;https://www.vinted.fr/items/3463617016-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_0105a_t7pL6E1KwMCZsLkXB8inBE8Y/310x430/1694517385.jpeg?s=f5ad01038c76653658e2560a83b540836a68c8dc;CASARSA DELLA DELIZIA, ITALIE;Women;170.80787255390413;405;234.19212744609587;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;BLANC, JAUNE;37.5;https://www.vinted.fr/items/3148333128-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01b0c_E4Rk5HB1sbzEHehyYDae1sDH/310x430/1698852335.jpeg?s=ffdc608174eab1cb8cded401eda8fad41c959420;ITALIE;Women;211.5912481093571;405;193.4087518906429;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;GRIS, BLANC;41;https://www.vinted.fr/items/3501026432-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00ee9_QSwtuEHsGSgix6mk7cZZcxth/310x430/1695279353.jpeg?s=444f7b6c080cdaccc71f96aa1b9b62f57e6fe7a9;VILARRODIS (ARTEIXO), ESPAGNE;Men;207.5661045125773;405;197.4338954874227;88.6856756756756;78.6856756756756;
Nike Blazer;10.0;NIKE;ROSE;40.0;https://www.vinted.fr/items/2918768203-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_015f0_smkbazjPdJHrCQKk4RzuxNRt/310x430/1681825491.jpeg?s=ab16946f9f87d38ae5bf46b10424e0d06674fd13;LA CHAPELLE-THOUARAULT, FRANCE;Women;64.4156024401337;405;340.5843975598663;88.6856756756756;78.6856756756756;
nike blazer ;10.0;NIKE;KAKI;36.0;https://www.vinted.fr/items/3361020374-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_009ef_XN6fVPaHzPifyUSzj9BBPYXp/310x430/1692282338.jpeg?s=eb4b20df796abf652add74174d822549d8562264;BORDEAUX, FRANCE;Women;99.83489114488926;405;305.16510885511076;88.6856756756756;78.6856756756756;
Nike Blazers;10.0;NIKE;NOIR;38.0;https://www.vinted.fr/items/3460336756-nike-blazers?referrer=catalog;https://images1.vinted.net/t/01_0240f_fWbCT33T5jawZ7QmA4jFsStR/310x430/1694438806.jpeg?s=7e22214d9eaaac26b9ac524b5845640b71905660;COMMUNAY, FRANCE;Women;81.47823218259802;405;323.52176781740195;88.6856756756756;78.6856756756756;
Blazer ;10.0;NIKE;GRIS, BLEU;38.5;https://www.vinted.fr/items/2119253679-blazer?referrer=catalog;https://images1.vinted.net/t/01_01d01_PfGUiy7NH77We9ZWMqb4vDSn/310x430/1660990801.jpeg?s=72d913c02cc4f6ecc5da08c2bd246ad0c156a042;TROYES, FRANCE;Women;28.300164362198974;405;376.699835637801;88.6856756756756;78.6856756756756;
Nike blazer;10.0;NIKE;GRIS, ROSE;37.5;https://www.vinted.fr/items/317706374-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00187_Zf7E1wcJ1NJgtz4Qb5h9gqKZ/310x430/1601707636.jpeg?s=24d4ca3b7486c3e179a0be940270184cd3db19c9;COLOMBES, FRANCE;Women;2.055825703155415;405;402.9441742968446;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;NOIR, GRIS;40.0;https://www.vinted.fr/items/1999389936-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00c6b_1KAC4H7whHXsPkvMtrWJnT8a/310x430/1656503981.jpeg?s=6032363f047ab39a98333398cd84a0e5dfea6a63;DUNKERQUE, FRANCE;Women;48.456047892939644;405;356.54395210706036;88.6856756756756;78.6856756756756;
Nike blazer;10.0;NIKE;ROUGE, CORAIL;38.0;https://www.vinted.fr/items/2377904535-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01d0b_dEbr36cLpLro1V6BTY3sPHs2/310x430/1667486038.jpeg?s=2f2ed081c0476b609f0cb2ee915f8b3877f22f5b;VINCENNES, FRANCE;Women;1.299901924585331;405;403.70009807541464;88.6856756756756;78.6856756756756;
nike blazer;10.0;NIKE;NOIR;40;https://www.vinted.fr/items/3483185372-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_0062b_obu6GUT91sXPP2rHQEWFKbPx/310x430/1694946088.jpeg?s=44ef00885b4370802e73cab1f8bd9c07b6b6461f;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;78.6856756756756;
Nike Blazer;10.0;NIKE;GRIS;39.0;https://www.vinted.fr/items/196172590-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00f54_BvSnpDRPm9irgMg32ErJiw3k/310x430/1602304483.jpeg?s=a5bae9519fee6f7bcd92cabcbc1605fb3c6870d2;NOISY-LE-SEC, FRANCE;Women;1.634455563285563;405;403.36554443671446;88.6856756756756;78.6856756756756;
Blazer nike ;10.0;NIKE;GRIS, BLEU;37.0;https://www.vinted.fr/items/3660266989-blazer-nike?referrer=catalog;https://images1.vinted.net/t/03_000f0_gsuGVXehWgb7ASqjtKGc38Lf/310x430/1698172383.jpeg?s=e4d9e7d3f1b78521e582e88a31faf3d71a111b14;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;BLEU;44;https://www.vinted.fr/items/1197688459-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_00a28_hfL5NFaDnbLUDLPjndJzDDyp/310x430/1625243476.jpeg?s=5fe9a61a48d3851394dc97261ad2aff78f4a3ee5;REGGIO CALABRIA, ITALIE;Men;320.4919667354581;405;84.5080332645419;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;NOIR, ROSE;37.5;https://www.vinted.fr/items/321636107-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_0174a_WwJ9yVbRUzyet6SgEsUGAEVN/310x430/1602470276.jpeg?s=1c32dd4d26cd5c33b6590c056cd196ecee49fd53;PARIS, FRANCE;Women;0.0888444020338186;405;404.9111555979662;88.6856756756756;78.6856756756756;
Nike blazer;10.0;NIKE;NOIR;37.5;https://www.vinted.fr/items/276013211-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_0220e_mf6Jn49m811cGHNgRSsdEwcR/310x430/1601426552.jpeg?s=2b0c86887cad1b5a9ca8875fec19b5a2435e42d0;HOUDAIN, FRANCE;Women;35.59954192337486;405;369.4004580766251;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;BLANC;23;https://www.vinted.fr/items/3858589067-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_004b2_xx1ZTyZPB3weGRctrrJdJg3H/310x430/1702036378.jpeg?s=5acd8f007f557347b6203d0d3116f2d310fca9b0;HOLTZHEIM, FRANCE;Kid;78.1452499081298;405;326.8547500918702;88.6856756756756;78.6856756756756;
Nike blazer;10.0;NIKE;GRIS, BLANC;42,5;https://www.vinted.fr/items/1504614044-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_02253_JfiRziuZGpnFufpWLoHwYHD9/310x430/1639302974.jpeg?s=ec6c600a34ebab7ebc0ed98308c40b7165d4e090;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;GRIS;39;https://www.vinted.fr/items/2503303771-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00400_QxXGUip3xwSNSXKYQnS2NFFz/310x430/1670774801.jpeg?s=f74d625c867b2b3b538acfbb82dea6d127a23153;FRANCE;Men;50.58615778249138;405;354.4138422175086;88.6856756756756;78.6856756756756;
Nike blazer;10.0;NIKE;NOIR;38.5;https://www.vinted.fr/items/3378240562-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_011c2_FuJXUTWw8Dxy5DkWyMx1cNEm/310x430/1692706658.jpeg?s=86f4c4c78f3cf597b256ca222e04097515baf44c;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;GRIS, CORAIL;40.0;https://www.vinted.fr/items/555961013-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_024a9_aLvJk7RCUwyraxjw2fSWdcvZ/310x430/1600273161.jpeg?s=9a0d91c613946f1ce7e1bff39b41cf20277711cb;TOULOUSE, FRANCE;Women;117.59588821571727;405;287.40411178428275;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;GRIS, DORÉ;35.5;https://www.vinted.fr/items/1579882920-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01ce8_Gw8xoh4Jt41NbTmHMv9iBzAF/310x430/1642853834.jpeg?s=903a2a5c88e18ca1d31864bc13078456e87f6ae1;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;NOIR, BLANC;39.5;https://www.vinted.fr/items/3867269406-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00514_LBbGNWhU76dFTWJpim2X9bam/310x430/1702218210.jpeg?s=c3aca56b75a905ad3528a61f95b3a97d9b43e140;BONDUES, FRANCE;Women;42.442921062674294;405;362.5570789373257;88.6856756756756;78.6856756756756;
Nike blazer;10.0;NIKE;GRIS, ROSE;37.0;https://www.vinted.fr/items/167399460-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01146_8NNiwN8nm1XZtXg3RbE1ELEo/310x430/1602051364.jpeg?s=923a29380717573cf45fd0c7dcf8e2f746eeaddf;NANTES, FRANCE;Women;68.69651029858929;405;336.30348970141074;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;NOIR;36.5;https://www.vinted.fr/items/3772062024-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00920_787CwGS8gYSv3Nka9TJmNW8c/310x430/1700235067.jpeg?s=4551200a2c8e98abf089e3e02e93abb1228e8b37;LA WALCK, FRANCE;Women;77.18969311621164;405;327.81030688378837;88.6856756756756;78.6856756756756;
Nike blazer;10.0;NIKE;GRIS, ROSE;36.0;https://www.vinted.fr/items/637021403-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00992_fBvLmQLnnrMy5r9CCnHY5hej/310x430/1601738932.jpeg?s=e5f447cc1d7d6c33c06dd4adf77d9e280c708cc3;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;78.6856756756756;
Nike blazer  ;10.0;NIKE;ROUGE;39;https://www.vinted.fr/items/2116285721-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01d87_CTWvSh4hTdQ7m9L3JnbmmeAq/310x430/1660895635.jpeg?s=4b0a7652df485c2557e979f98e08b16a833b1555;CAMPOBASSO, ITALIE;Men;251.41928508393386;405;153.58071491606614;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;VIOLET;40.0;https://www.vinted.fr/items/321655504-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_0054d_kaFwAdkthgFvfHpFYSBVGa3t/310x430/1601693934.jpeg?s=940425d9cd42dd893192e26db8cb0c6de086115f;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;78.6856756756756;
Nike blazer;10.0;NIKE;NOIR, ROUGE;42;https://www.vinted.fr/items/149514828-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_021ce_n92ha8HKUqT8U8ycZqQASoQf/310x430/1601957383.jpeg?s=f3c13631840042ad2e953868d136c86003bde2e6;VITRY-SUR-SEINE, FRANCE;Men;1.6403201536539633;405;403.359679846346;88.6856756756756;78.6856756756756;
Nike Blazer;10.0;NIKE;NOIR;40.0;https://www.vinted.fr/items/3048902939-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_00558_e1cZNXrwRATYAN7nrPAp1U6i/310x430/1684745969.jpeg?s=3e84fd51840c1cb747c9f988ffb93b20e80ed840;ITALIE;Women;211.5912481093571;405;193.4087518906429;88.6856756756756;78.6856756756756;
Nike Blazer ;10.0;NIKE;GRIS;38.0;https://www.vinted.fr/items/3651961020-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_01e5d_KMaFjJqeeba3iodtq5yFjVgz/310x430/1698051737.jpeg?s=9d8787a4de7155fbc50106ba1d128f6bf8d7eb99;ITALIE;Women;211.5912481093571;405;193.4087518906429;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;ROUGE, BLANC;40.0;https://www.vinted.fr/items/1053898737-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0122e_2ky13Zw8ySGpk4CmtC6NCd1A/310x430/1618937605.jpeg?s=6e774ce278ef7051ed62531235abbac32f9fe0ce;VILLERS-COTTERÊTS, FRANCE;Women;13.96821204591533;405;391.0317879540847;88.6856756756756;78.6856756756756;
Nike Blazer ;10.0;NIKE;ROUGE;42,5;https://www.vinted.fr/items/3837215891-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00509_b63jK9nznqJWhCXVEoVi9YCJ/310x430/1701540270.jpeg?s=b820c09dea9b20c4754a8aee69d1db295f1dfd4c;ITALIE;Men;211.5912481093571;405;193.4087518906429;88.6856756756756;78.6856756756756;
nike blazer;10.0;NIKE;GRIS, ROSE;38.0;https://www.vinted.fr/items/144428201-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00669_xzX2MqrHxKkmzygGn2htZrBK/310x430/1602032491.jpeg?s=abc78d957e8c963cf4fcd7ee6d789185371041d2;CARQUEFOU, FRANCE;Women;66.95726416964501;405;338.042735830355;88.6856756756756;78.6856756756756;
Nike blazer;10.0;NIKE;ROSE;38.5;https://www.vinted.fr/items/394005097-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0246d_XGuPdnvTbjgVACvpGT8UNSkr/310x430/1605084969.jpeg?s=72970a4af08a1eeb480a5b8c32b5dcf2e495e07d;COLMAR, FRANCE;Women;76.01814841277942;405;328.9818515872206;88.6856756756756;78.6856756756756;
Nike blazer;10.0;NIKE;GRIS;38.5;https://www.vinted.fr/items/810306347-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_008ab_9GkDjz4MPgFRDCK5kbNeyij2/310x430/1608671014.jpeg?s=8f22854aa05ecbeaaa42f5c57962fd7e06276c71;VILLENAVE-D'ORNON, FRANCE;Women;101.05127461266257;405;303.94872538733745;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;NOIR, ROSE;37.5;https://www.vinted.fr/items/2092329649-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00f4d_jLRrx3ATx3gW1v2D5erhVSpv/310x430/1660037250.jpeg?s=d34f14f41f68695ba1374d92fb6bf18e7766f2e3;BOURGES, FRANCE;Women;39.48821868330776;405;365.51178131669224;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;BLANC, ROSE;20;https://www.vinted.fr/items/3710184188-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01b80_eZatXfa18M1i1Z4FCd2aWNDm/310x430/1699107598.jpeg?s=dd56d75d2a33a99f974fe0c2d2e0fec9b5f21cd6;TOULOUSE, FRANCE;Kid;117.59588821571727;405;287.40411178428275;88.6856756756756;78.6856756756756;
Nike blazer;10.0;NIKE;ROSE, ROSE;36.0;https://www.vinted.fr/items/1998303150-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0117f_YM4KLKkGzhSfnFsovVJZG52N/310x430/1656446447.jpeg?s=856de11a3f49febeec998b10efa4614019689603;NARBONNE, FRANCE;Women;126.51100204161804;405;278.48899795838196;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;ROUGE;38.5;https://www.vinted.fr/items/3718418104-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_019bc_UMdXYxwV7azxtJVeFfyU33vY/310x430/1699208065.jpeg?s=3050e9d0436c80eefd005b6934bc2a87f599673b;ITALIE;Women;211.5912481093571;405;193.4087518906429;88.6856756756756;78.6856756756756;
Blazer grises et rouges;10.0;NIKE;GRIS, ROUGE;39.0;https://www.vinted.fr/items/3865693176-blazer-grises-et-rouges?referrer=catalog;https://images1.vinted.net/t/01_00d00_yY12kAE6D6Z5wubuSuW1EqNh/310x430/1702300505.jpeg?s=234303837e8d9feff0b5f729f2f6ccce14811ef5;PARIS 10, FRANCE;Women;0.44766287740377986;405;404.5523371225962;88.6856756756756;78.6856756756756;
nike blazer ;10.0;NIKE;KAKI, CRÈME;39;https://www.vinted.fr/items/1052563975-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_019cf_JrnzV4VYYjeaT3B7jrx6T5fq/310x430/1618909577.jpeg?s=af3835070e9496edc3fdfbba96d8c15e92bb5d5a;OLBIA, ITALIE;Men;209.19986649601785;405;195.80013350398215;88.6856756756756;78.6856756756756;
Blazer Nike;10.0;NIKE;ROSE, ARGENTÉ;38.5;https://www.vinted.fr/items/2371778220-blazer-nike?referrer=catalog;https://images1.vinted.net/t/01_01768_JJKRajtZJBDWu6HfkuoQknAU/310x430/1667322074.jpeg?s=2af15779d95c6d6892997fb1315fc43061d11da2;NICE, FRANCE;Women;137.33720954463024;405;267.66279045536976;88.6856756756756;78.6856756756756;
Nike blazer ;10.0;NIKE;BLANC, BORDEAUX;40,5;https://www.vinted.fr/items/3403795998-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_000fd_LT4b9JvWchD4JFE3aq5PZ82W/310x430/1693240495.jpeg?s=27ddb273507d230dc129fbce7fe5eb6751582bfb;ROMA, ITALIE;Men;221.3258796064532;405;183.6741203935468;88.6856756756756;78.6856756756756;
Chaussure Blazer Nike ;10.0;NIKE;BLANC;18;https://www.vinted.fr/items/3878327610-chaussure-blazer-nike?referrer=catalog;https://images1.vinted.net/t/01_022b1_Ae7tE13EpPg21fn3u2mAYcWz/310x430/1702470431.jpeg?s=051bacb09d2d26fda688e1880c8946fe67af6a4d;FRANCE;Kid;50.58615778249138;405;354.4138422175086;88.6856756756756;78.6856756756756;
Nike blazer;10.0;NIKE;GRIS, ROSE;37.5;https://www.vinted.fr/items/1049611546-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_0160c_UzvNMu2yUfW59jrmsyiCJSK3/310x430/1618783478.jpeg?s=ddcf21442fb1926e890a38a1ee1a464f170a9b7e;LE HAILLAN, FRANCE;Women;99.88402675587483;405;305.11597324412514;88.6856756756756;78.6856756756756;
Nike Blazer ;10.0;NIKE;VIOLET, BLEU;35.5;https://www.vinted.fr/items/527678559-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01e8f_DLQShJfCsZr6kwrhjmAe4nmG/310x430/1600817690.jpeg?s=42e38804b824781cedb36787605eccfd891058df;SAINT-CHRISTOPHE-DU-LIGNERON, FRANCE;Women;76.41933287980156;405;328.5806671201984;88.6856756756756;78.6856756756756;
Nike blazer ;11.0;NIKE;NOIR, BEIGE;40.0;https://www.vinted.fr/items/3856282121-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_0217d_Q4rvCKwyX6uxpVuUVHyTuEbE/310x430/1701966823.jpeg?s=9e3d51e2291284f80d5b2792ea011eb46ff1bfcc;CASCAIS, PORTUGAL;Women;294.08419757804523;405;110.91580242195477;88.6856756756756;77.6856756756756;
Nike Blazer;11.0;NIKE;GRIS;37.5;https://www.vinted.fr/items/1613268256-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_0088c_RxNxCc9PY2GRFQ3dd5pGfwzg/310x430/1644140395.jpeg?s=8e2a4c28569f1d06eb5cbdad96b689f9d6be494d;PARIS, FRANCE;Women;0.0888444020338186;405;404.9111555979662;88.6856756756756;77.6856756756756;
Nike blazer;11.0;NIKE;BLEU;42;https://www.vinted.fr/items/1486304270-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_001ad_wLb6ZfC748i6hyXPWhJtuRWR/310x430/1638477712.jpeg?s=c4628eea26b6ea5e212cd05fdda95cb9892cd69d;ROMA, ITALIE;Men;221.3258796064532;405;183.6741203935468;88.6856756756756;77.6856756756756;
Nike blazer ;11.0;NIKE;ROUGE, ORANGE;40.0;https://www.vinted.fr/items/405640848-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_0151c_9PzjAVwqjHSo6oo8Unrt83G8/310x430/1602834412.jpeg?s=379f0fdc98c8844b6534c43aed5273732a7d6a9c;TOULOUSE, FRANCE;Women;117.59588821571727;405;287.40411178428275;88.6856756756756;77.6856756756756;
NIKE Blazer;11.0;NIKE;GRIS;38.0;https://www.vinted.fr/items/2681514495-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00266_QJ75YjbVkEkfyBeAVr8GhpK7/310x430/1676132376.jpeg?s=e9b36a6625d9cf96ec80bf02a506880e15e50a75;SAINT-HILAIRE-DE-RIEZ, FRANCE;Women;79.97080617876927;405;325.0291938212307;88.6856756756756;77.6856756756756;
Nike blazer;12.0;NIKE;NOIR, BLANC;40;https://www.vinted.fr/items/3702962467-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_022dd_iZsEi7icnPdHXFm5hbnbai78/310x430/1698960817.jpeg?s=30b3416858c62433362d8a2368a49f3dc0b5cc67;MONTERIGGIONI, ITALIE;Men;183.01602806252276;405;221.98397193747724;88.6856756756756;76.6856756756756;
Nike blazer ;12.0;NIKE;BLANC, BORDEAUX;36.0;https://www.vinted.fr/items/3216125131-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_00b63_LJCoRd2BhBDAK3WYkYG9vG84/310x430/1688723556.jpeg?s=be1d0c5124a527f0ba2f364893b6d8ee71756351;LALLAING, FRANCE;Women;36.02070378727961;405;368.9792962127204;88.6856756756756;76.6856756756756;
Nike Blazer;12.0;NIKE;GRIS;40;https://www.vinted.fr/items/3803937088-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_01fbf_iirEPTr3RcTS3FfaXMi3qFpD/310x430/1700846703.jpeg?s=ba067eaa23d9188941d521d5ffcc236e500a3a51;SAN GIOVANNI INCARICO, ITALIE;Men;239.8609137820308;405;165.1390862179692;88.6856756756756;76.6856756756756;
Blazer nike;12.0;NIKE;CORAIL;38;https://www.vinted.fr/items/2429589677-blazer-nike?referrer=catalog;https://images1.vinted.net/t/03_01cfa_HA3F1KbFWqpAxhWYbULva2V2/310x430/1669154166.jpeg?s=80269b3f0e47bc17844bb0ee6275462c81a6984a;GELA, ITALIE;Men;325.2312504683438;405;79.76874953165623;88.6856756756756;76.6856756756756;
Nike blazer ;12.0;NIKE;ROSE, KAKI;38.5;https://www.vinted.fr/items/1194312135-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_00d08_KbagVzUHsXMe5QA4YDsWbQL2/310x430/1625050197.jpeg?s=c146b1afd99adf7cd185ed8776a77b4cda7bc326;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;76.6856756756756;
Nike Blazer;12.0;NIKE;BLEU;39.0;https://www.vinted.fr/items/149303895-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_00009_nUMi4w8UbvirCjq8jqrqmdnX/310x430/1601526230.jpeg?s=b5def6ef330f423e49bf1a003dfb3d5c603439d5;LE CANNET, FRANCE;Women;137.66125614795166;405;267.3387438520483;88.6856756756756;76.6856756756756;
Nike blazer;12.0;NIKE;NOIR, ROUGE;36.5;https://www.vinted.fr/items/1569767039-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_00e36_awviAXGYjaqU32hM9jFvnKm2/310x430/1642425432.jpeg?s=56c05066ef3e08bde64c184b5e60d3665ddc77db;AVRILLÉ, FRANCE;Women;53.15658373745376;405;351.84341626254627;88.6856756756756;76.6856756756756;
nike blazer;12.0;NIKE;GRIS, ROSE;38.0;https://www.vinted.fr/items/2356469347-nike-blazer?referrer=catalog;https://images1.vinted.net/t/03_02320_pAg456wczEDU5SLq63kcynbg/310x430/1666900012.jpeg?s=298149a4fa4e786260577a35fc5bde75dc9103ea;NARON, ESPAGNE;Women;201.41697257001454;405;203.58302742998546;88.6856756756756;76.6856756756756;
Nike blazer ;12.0;NIKE;BLEU;40.0;https://www.vinted.fr/items/3873650013-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_02281_mXsxyswma9Ft2YvhGfBxVTG1/310x430/1702332841.jpeg?s=6c27e27cdfa529b9d0bfcd746158879da26c9678;ITALIE;Women;211.5912481093571;405;193.4087518906429;88.6856756756756;76.6856756756756;
Nike blazer;12.0;NIKE;ROSE, VIOLET;38.5;https://www.vinted.fr/items/2601994736-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_01945_K7dcRSzP7kygaM3bWWFtN1S9/310x430/1674046078.jpeg?s=2cb23fade14746774db18ff331ad35024916d3b7;FRANCE;Women;50.58615778249138;405;354.4138422175086;88.6856756756756;76.6856756756756;
Blazer Nike ;12.0;NIKE;NOIR, BLEU;39.0;https://www.vinted.fr/items/1718316460-blazer-nike?referrer=catalog;https://images1.vinted.net/t/01_0237c_DhXjEzZ7Yimu9ULiVVdkS22u/310x430/1648213403.jpeg?s=487e822dcb443c43e8b4769bb91b543c7acb514f;LA ROQUETTE-SUR-SIAGNE, FRANCE;Women;137.0568375540186;405;267.9431624459814;88.6856756756756;76.6856756756756;
Nike blazer;12.0;NIKE;GRIS;39.0;https://www.vinted.fr/items/379333880-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_001a7_ENzrLxj7G8ysuBn8CgLhBGk3/310x430/1602872274.jpeg?s=a34909dc410cc125167e42b88e0eb0b98975006e;LA ROCHE-DE-GLUN, FRANCE;Women;93.48679579013356;405;311.51320420986644;88.6856756756756;76.6856756756756;
Nike blazer;12.0;NIKE;ROSE;38.0;https://www.vinted.fr/items/865903007-nike-blazer?referrer=catalog;https://images1.vinted.net/t/02_009a3_2bRkQZQix4MNUqBYggoX3TZX/310x430/1611594158.jpeg?s=0071830a57d2eb24470243c5d7ee73a95f5dff0d;BONCHAMP-LÈS-LAVAL, FRANCE;Women;48.36098823473259;405;356.6390117652674;88.6856756756756;76.6856756756756;
Blazer nike ;12.0;NIKE;ROSE;36.5;https://www.vinted.fr/items/684185703-blazer-nike?referrer=catalog;https://images1.vinted.net/t/02_00335_kSoD9Pis8hSkJVGXoTWm9skc/310x430/1604501083.jpeg?s=91b345e496279539b03161db3490ca2dd5b13b75;SAINT-ÉTIENNE, FRANCE;Women;81.98898744433058;405;323.0110125556694;88.6856756756756;76.6856756756756;
Basket nike 40 blazer low 77 Jumbo;12.0;NIKE;NOIR, BLANC;40;https://www.vinted.fr/items/3798785288-basket-nike-40-blazer-low-77-jumbo?referrer=catalog;https://images1.vinted.net/t/01_01836_anEoWJpbD5w6U8UMWKnhw8HU/310x430/1700742144.jpeg?s=e1f107b75bb92d35ba41a81545f1c3a8f16cf9ff;CAMBRAI, FRANCE;Kid;32.004729731748505;405;372.9952702682515;88.6856756756756;76.6856756756756;
Nike blazer;12.0;NIKE;VIOLET, BLANC;38.5;https://www.vinted.fr/items/576584263-nike-blazer?referrer=catalog;https://images1.vinted.net/t/01_02350_WEeSG4d9u3au3r31cCvAjc2b/310x430/1597664211.jpeg?s=fdafddfa8e789236f8b438b6cea53d08d1502a5c;NICE, FRANCE;Women;137.33720954463024;405;267.66279045536976;88.6856756756756;76.6856756756756;
